,Date,Time,Battery Voltage,Logger Temperature,Dry Bulb Temperature,Dew Point Temperature,Grass Temperature,Concrete Temperature,10cm Soil Temperature,30cm Soil Temperature,100cm Soil Temperature,Rainfall Total since 0900,Radiation Total since 0900,Sunshine total since 0900,Humidity, 
7,27/10/2016,1700, , ,13.72,9.08,12.23,11.67,11.14, , ,0.0,1327.1, ,73.5, 
8,27/10/2016,1800, , ,13.38,9.37,12.0,11.34,10.97, , ,0.0,1324.3, ,76.6, 
9,27/10/2016,1900, , ,13.27,9.96,12.26,11.51,10.87, , ,0.0,1320.8, ,80.3, 
10,27/10/2016,2000, , ,13.28,10.1,12.18,11.5,10.87, , ,0.0,1318.0, ,81.0, 
11,27/10/2016,2100, , ,13.42,10.35,12.41,11.65,10.89, , ,0.0,1315.2, ,81.7, 
12,27/10/2016,2200, , ,13.58,10.49,12.62,11.85,10.93, , ,0.0,1312.6, ,81.6, 
13,27/10/2016,2300, , ,13.56,11.07,12.77,12.08,11.01, , ,0.0,1310.2, ,84.9, 
14,28/10/2016,0000, , ,13.17,11.24,12.38,11.77,11.07, , ,0.0,1307.3, ,88.1, 
15,28/10/2016,0100, , ,12.76,11.63,11.67,11.39,11.11, , ,0.0,1304.2, ,92.8, 
16,28/10/2016,0200, , ,13.24,11.7,12.07,11.43,11.13, , ,0.0,1300.0, ,90.4, 
17,28/10/2016,0300, , ,13.31,11.8,12.39,11.66,11.17, , ,0.0,1296.7, ,90.6, 
18,28/10/2016,0400, , ,13.12,11.95,12.53,11.81,11.21, , ,0.0,1293.6, ,92.6, 
19,28/10/2016,0500, , ,13.12,12.14,12.31,11.84,11.29, , ,0.0,1291.3, ,93.8, 
20,28/10/2016,0600, , ,13.45,12.13,12.85,12.1,11.36, , ,0.0,1290.3, ,91.8, 
21,28/10/2016,0700, , ,13.39,11.9,12.68,11.99,11.41, , ,0.0,1288.6, ,90.7, 
22,28/10/2016,0800, , ,12.91,10.93,12.24,11.77,11.43, , ,0.0,1312.2, ,87.8, 
23,28/10/2016,0900, , ,12.88,9.82,12.51,12.03,11.41, , ,0.0,1477.0, ,81.6, 
0,28/10/2016,1000, , ,12.65,10.42,13.4,12.8,11.46, , ,0.0,256.2, ,86.0, 
1,28/10/2016,1100, , ,12.64,9.04,13.61,13.51,11.67, , ,0.0,703.2, ,78.7, 
2,28/10/2016,1200, , ,12.68,9.59,14.02,13.98,11.85, , ,0.0,1176.2, ,81.5, 
3,28/10/2016,1300, , ,13.11,9.95,14.1,14.13,12.05, , ,0.0,1604.5, ,81.1, 
4,28/10/2016,1400, , ,13.26,10.67,14.39,14.2,12.17, , ,0.0,1926.4, ,84.3, 
5,28/10/2016,1500, , ,13.55,11.13,14.23,14.25,12.32, , ,0.0,2201.8, ,85.3, 
6,28/10/2016,1600, , ,13.31,10.58,13.56,13.67,12.37, , ,0.0,2358.7, ,83.5, 
7,28/10/2016,1700, , ,12.91,10.81,12.18,12.63,12.3, , ,0.0,2391.0, ,87.0, 
8,28/10/2016,1800, , ,12.79,10.39,12.07,12.25,12.16, , ,0.0,2389.7, ,85.3, 
9,28/10/2016,1900, , ,12.49,10.62,11.76,11.97,11.99, , ,0.0,2387.9, ,88.3, 
10,28/10/2016,2000, , ,12.41,10.6,11.56,11.64,11.88, , ,0.0,2386.3, ,88.7, 
11,28/10/2016,2100, , ,12.14,10.49,11.07,11.22,11.73, , ,0.0,2383.6, ,89.6, 
12,28/10/2016,2200, , ,10.19,9.24,6.86,8.75,11.46, , ,0.0,2376.3, ,93.8, 
13,28/10/2016,2300, , ,11.46,10.75,10.68,10.64,11.17, , ,0.0,2373.8, ,95.3, 
14,29/10/2016,0000, , ,12.29,10.87,11.58,11.34,11.19, , ,0.0,2373.1, ,91.0, 
15,29/10/2016,0100, , ,11.94,10.99,11.54,11.32,11.25, , ,0.0,2372.2, ,93.9, 
16,29/10/2016,0200, , ,11.38,10.66,10.6,10.73,11.25, , ,0.0,2369.5, ,95.3, 
17,29/10/2016,0300, , ,11.11,10.51,10.2,10.63,11.22, , ,0.0,2368.4, ,96.1, 
18,29/10/2016,0400, , ,11.02,10.68,10.85,11.0,11.18, , ,0.0,2367.9, ,97.7, 
19,29/10/2016,0500, , ,11.01,10.57,10.98,11.12,11.2, , ,0.0,2367.9, ,97.1, 
20,29/10/2016,0600, , ,11.31,10.95,11.18,11.22,11.22, , ,0.0,2367.9, ,97.7, 
21,29/10/2016,0700, , ,11.45,11.14,11.36,11.31,11.23, , ,0.0,2368.0, ,98.0, 
22,29/10/2016,0800, , ,11.61,11.36,11.8,11.66,11.26, , ,0.0,2391.8, ,98.3, 
23,29/10/2016,0900, , ,11.87,11.63,12.42,12.57,11.4, , ,0.0,2532.8, ,98.5, 
0,29/10/2016,1000, , ,12.73,12.48,14.66,14.58,11.69, , ,0.0,346.8, ,98.0, 
1,29/10/2016,1100, , ,13.82,13.14,15.74,15.44,12.13, , ,0.0,729.9, ,95.7, 
2,29/10/2016,1200, , ,14.77,12.85,17.18,16.75,12.64, , ,0.0,1260.5, ,88.3, 
3,29/10/2016,1300, , ,15.18,12.51,17.31,17.25,13.18, , ,0.0,1865.0, ,84.1, 
4,29/10/2016,1400, , ,14.97,12.59,15.95,15.92,13.34, , ,0.0,2106.2, ,85.7, 
5,29/10/2016,1500, , ,14.98,12.58,15.38,15.44,13.36, , ,0.0,2332.2, ,85.6, 
6,29/10/2016,1600, , ,14.77,12.76,14.56,14.63,13.32, , ,0.0,2426.6, ,87.7, 
7,29/10/2016,1700, , ,14.31,12.05,13.71,13.79,13.19, , ,0.0,2437.1, ,86.3, 
8,29/10/2016,1800, , ,13.73,12.11,13.17,13.37,13.01, , ,0.0,2436.2, ,90.0, 
9,29/10/2016,1900, , ,13.29,11.36,12.86,13.01,12.84, , ,0.0,2435.2, ,88.1, 
10,29/10/2016,2000, , ,12.76,10.9,12.31,12.56,12.68, , ,0.0,2433.2, ,88.5, 
11,29/10/2016,2100, , ,12.62,10.85,12.07,12.32,12.51, , ,0.0,2431.8, ,89.0, 
12,29/10/2016,2200, , ,12.2,10.88,11.51,12.04,12.38, , ,0.0,2429.5, ,91.6, 
13,29/10/2016,2300, , ,12.32,10.55,11.59,11.9,12.27, , ,0.0,2428.2, ,88.9, 
14,30/10/2016,0000, , ,11.89,10.68,11.03,11.65,12.16, , ,0.0,2425.7, ,92.3, 
15,30/10/2016,0100, , ,11.6,10.75,10.93,11.52,12.07, , ,0.0,2423.7, ,94.5, 
16,30/10/2016,0200, , ,11.45,9.2,10.94,11.4,11.98, , ,0.0,2422.9, ,86.0, 
17,30/10/2016,0300, , ,11.39,9.45,10.66,11.22,11.88, , ,0.0,2421.2, ,87.8, 
18,30/10/2016,0400, , ,11.28,9.1,10.59,11.15,11.79, , ,0.0,2419.9, ,86.4, 
19,30/10/2016,0500, , ,11.17,8.8,10.5,11.06,11.71, , ,0.0,2418.7, ,85.3, 
20,30/10/2016,0600, , ,10.9,9.34,10.36,10.98,11.64, , ,0.0,2417.3, ,90.0, 
21,30/10/2016,0700, , ,10.63,9.4,10.27,10.91,11.57, , ,0.0,2416.3, ,92.1, 
22,30/10/2016,0800, , ,11.09,9.93,11.05,11.26,11.52, , ,0.0,2440.3, ,92.5, 
23,30/10/2016,0900, , ,11.67,9.89,11.95,11.99,11.55, , ,0.0,2543.4, ,88.9, 
0,30/10/2016,1000, , ,12.15,9.61,13.2,13.2,11.7, , ,0.0,229.3, ,84.0, 
1,30/10/2016,1100, , ,12.26,8.94,13.3,13.5,11.89, , ,0.0,493.9, ,80.1, 
2,30/10/2016,1200, , ,12.44,9.64,14.13,14.21,12.04, , ,0.0,770.2, ,83.0, 
3,30/10/2016,1300, , ,12.48,9.17,14.61,14.98,12.28, , ,0.0,1151.8, ,80.2, 
4,30/10/2016,1400, , ,12.86,9.68,14.21,14.75,12.48, , ,0.0,1462.6, ,81.0, 
5,30/10/2016,1500, , ,12.45,9.38,12.97,13.7,12.52, , ,0.0,1612.5, ,81.5, 
6,30/10/2016,1600, , ,12.29,10.08,11.79,12.78,12.46, , ,0.0,1694.9, ,86.4, 
7,30/10/2016,1700, , ,11.73,9.99,10.38,11.83,12.3, , ,0.0,1711.1, ,89.1, 
8,30/10/2016,1800, , ,11.39,9.86,10.07,11.39,12.11, , ,0.0,1708.5, ,90.3, 
9,30/10/2016,1900, , ,11.2,9.76,9.12,10.73,11.93, , ,0.0,1705.8, ,90.8, 
10,30/10/2016,2000, , ,10.24,9.35,8.19,9.95,11.72, , ,0.0,1701.8, ,94.2, 
11,30/10/2016,2100, , ,9.89,9.36,8.6,9.94,11.48, , ,0.0,1697.9, ,96.5, 
12,30/10/2016,2200, , ,10.06,9.54,9.32,10.05,11.3, , ,0.0,1695.0, ,96.6, 
13,30/10/2016,2300, , ,10.1,9.42,8.26,9.58,11.19, , ,0.0,1692.2, ,95.5, 
14,31/10/2016,0000, , ,9.72,9.17,8.63,9.63,11.05, , ,0.0,1688.8, ,96.3, 
15,31/10/2016,0100, , ,9.39,9.06,8.46,9.36,10.94, , ,0.0,1686.6, ,97.8, 
16,31/10/2016,0200, , ,9.48,9.3,8.38,9.22,10.79, , ,0.0,1683.4, ,98.8, 
17,31/10/2016,0300, , ,9.07,8.92,7.29,8.76,10.67, , ,0.0,1680.1, ,98.9, 
18,31/10/2016,0400, , ,9.25,9.19,8.59,8.95,10.53, , ,0.0,1677.0, ,99.6, 
19,31/10/2016,0500, , ,9.29,9.25,8.71,9.1,10.48, , ,0.0,1675.3, ,99.7, 
20,31/10/2016,0600, , ,9.45,9.43,9.1,9.43,10.44, , ,0.0,1673.8, ,99.9, 
21,31/10/2016,0700, , ,9.05,9.03,8.39,9.03,10.42, , ,0.0,1671.6, ,99.9, 
22,31/10/2016,0800, , ,9.26,9.24,9.36,9.66,10.38, , ,0.0,1711.8, ,99.9, 
23,31/10/2016,0900, , ,9.81,9.79,10.77,11.14,10.5, , ,0.0,1919.1, ,99.9, 
