,T,INPs_perL,F,delta_INP_neg,delta_INP_pos,end,start
27,-23.39,6.579086362,0.7,1.726958745,1.989363117,17/10/2016 14:49,17/10/2016 11:46
28,-23.6,7.054558368,0.725,1.792932402,2.055336773,17/10/2016 14:49,17/10/2016 11:46
29,-23.8,7.575379023,0.75,1.862694788,2.12509916,17/10/2016 14:49,17/10/2016 11:46
30,-23.96,8.794742691,0.8,2.017182756,2.279587128,17/10/2016 14:49,17/10/2016 11:46
31,-24.18,9.524422432,0.825,2.104530393,2.366934765,17/10/2016 14:49,17/10/2016 11:46
32,-24.29,10.36677587,0.85,2.201301751,2.463706123,17/10/2016 14:49,17/10/2016 11:46
33,-24.38,11.36306853,0.875,2.310812907,2.573217279,17/10/2016 14:49,17/10/2016 11:46
34,-24.45,12.5824322,0.9,2.438500215,2.700904587,17/10/2016 14:49,17/10/2016 11:46
35,-24.49,14.15446538,0.925,2.594304591,2.856708962,17/10/2016 14:49,17/10/2016 11:46
36,-24.53,16.37012171,0.95,2.799869803,3.062274174,17/10/2016 14:49,17/10/2016 11:46
37,-24.55,20.15781122,0.975,3.121334605,3.383738976,17/10/2016 14:49,17/10/2016 11:46
2,-15.25,0.396770406,0.046875,0.319634009,0.5676712,17/10/2016 17:11,17/10/2016 15:10
3,-15.36,0.533376208,0.0625,0.390368683,0.638405873,17/10/2016 17:11,17/10/2016 15:10
4,-15.67,0.672278012,0.078125,0.453475905,0.701513096,17/10/2016 17:11,17/10/2016 15:10
5,-15.83,0.813554321,0.09375,0.511263591,0.759300781,17/10/2016 17:11,17/10/2016 15:10
6,-16.36,0.957287732,0.109375,0.565101074,0.813138264,17/10/2016 17:11,17/10/2016 15:10
7,-16.42,1.103565228,0.125,0.615880342,0.863917532,17/10/2016 17:11,17/10/2016 15:10
8,-16.5,1.252478497,0.140625,0.66422153,0.91225872,17/10/2016 17:11,17/10/2016 15:10
9,-16.56,1.404124271,0.15625,0.710577162,0.958614352,17/10/2016 17:11,17/10/2016 15:10
10,-16.67,1.558604709,0.171875,0.755290148,1.003327338,17/10/2016 17:11,17/10/2016 15:10
11,-16.74,1.716027808,0.1875,0.798628375,1.046665565,17/10/2016 17:11,17/10/2016 15:10
12,-16.77,1.876507856,0.203125,0.840806504,1.088843694,17/10/2016 17:11,17/10/2016 15:10
13,-17,2.040165933,0.21875,0.882000317,1.130037507,17/10/2016 17:11,17/10/2016 15:10
14,-17.04,2.207130457,0.234375,0.922356516,1.170393706,17/10/2016 17:11,17/10/2016 15:10
15,-17.1,2.377537789,0.25,0.96199963,1.21003682,17/10/2016 17:11,17/10/2016 15:10
16,-17.13,2.551532906,0.265625,1.001037006,1.249074196,17/10/2016 17:11,17/10/2016 15:10
17,-17.21,2.910913997,0.296875,1.077659339,1.325696529,17/10/2016 17:11,17/10/2016 15:10
18,-17.27,3.481103017,0.34375,1.190091759,1.438128949,17/10/2016 17:11,17/10/2016 15:10
19,-17.31,3.884327514,0.375,1.264115175,1.512152365,17/10/2016 17:11,17/10/2016 15:10
20,-17.34,4.093565597,0.390625,1.301012287,1.549049478,17/10/2016 17:11,17/10/2016 15:10
21,-17.73,4.308239038,0.40625,1.337900353,1.585937543,17/10/2016 17:11,17/10/2016 15:10
22,-18.49,4.528637775,0.421875,1.374828021,1.622865211,17/10/2016 17:11,17/10/2016 15:10
23,-18.56,4.755075578,0.4375,1.411843108,1.659880298,17/10/2016 17:11,17/10/2016 15:10
24,-19.64,4.987892743,0.453125,1.448993103,1.697030293,17/10/2016 17:11,17/10/2016 15:10
25,-19.68,5.227459163,0.46875,1.486325643,1.734362833,17/10/2016 17:11,17/10/2016 15:10
26,-19.83,5.474177867,0.484375,1.523888985,1.771926175,17/10/2016 17:11,17/10/2016 15:10
27,-19.95,5.728489096,0.5,1.561732477,1.809769667,17/10/2016 17:11,17/10/2016 15:10
28,-20.23,5.990875032,0.515625,1.599907047,1.847944237,17/10/2016 17:11,17/10/2016 15:10
29,-20.3,6.261865303,0.53125,1.638465717,1.886502907,17/10/2016 17:11,17/10/2016 15:10
30,-21.37,6.542043416,0.546875,1.677464164,1.925501355,17/10/2016 17:11,17/10/2016 15:10
31,-21.43,6.832054324,0.5625,1.716961338,1.964998528,17/10/2016 17:11,17/10/2016 15:10
32,-21.55,7.132613367,0.578125,1.757020149,2.005057339,17/10/2016 17:11,17/10/2016 15:10
33,-22.04,7.444516904,0.59375,1.797708261,2.045745451,17/10/2016 17:11,17/10/2016 15:10
34,-22.17,7.768655029,0.609375,1.839099009,2.087136199,17/10/2016 17:11,17/10/2016 15:10
35,-22.34,8.106026884,0.625,1.881272472,2.129309662,17/10/2016 17:11,17/10/2016 15:10
36,-22.49,8.457759235,0.640625,1.924316746,2.172353936,17/10/2016 17:11,17/10/2016 15:10
37,-22.63,8.825129174,0.65625,1.968329484,2.216366674,17/10/2016 17:11,17/10/2016 15:10
38,-22.97,9.209592113,0.671875,2.013419755,2.261456945,17/10/2016 17:11,17/10/2016 15:10
39,-23.08,10.03672813,0.703125,2.107340562,2.355377752,17/10/2016 17:11,17/10/2016 15:10
40,-23.12,10.48356467,0.71875,2.156469916,2.404507106,17/10/2016 17:11,17/10/2016 15:10
41,-23.43,11.45697819,0.75,2.259993434,2.508030624,17/10/2016 17:11,17/10/2016 15:10
42,-23.5,11.9903544,0.765625,2.314855659,2.562892849,17/10/2016 17:11,17/10/2016 15:10
43,-23.6,12.56054342,0.78125,2.37217126,2.62020845,17/10/2016 17:11,17/10/2016 15:10
44,-23.64,14.55361827,0.828125,2.562927099,2.810964289,17/10/2016 17:11,17/10/2016 15:10
45,-23.72,15.34130571,0.84375,2.634681954,2.882719144,17/10/2016 17:11,17/10/2016 15:10
46,-24.48,16.21205377,0.859375,2.711891228,2.959928418,17/10/2016 17:11,17/10/2016 15:10
47,-24.62,18.28903251,0.890625,2.888077099,3.136114289,17/10/2016 17:11,17/10/2016 15:10
48,-24.66,19.56300508,0.90625,2.991219055,3.239256245,17/10/2016 17:11,17/10/2016 15:10
49,-24.69,21.0697948,0.921875,3.108965382,3.357002572,17/10/2016 17:11,17/10/2016 15:10
50,-24.76,22.91395638,0.9375,3.247483549,3.495520739,17/10/2016 17:11,17/10/2016 15:10
51,-25.02,25.29149417,0.953125,3.418079977,3.666117167,17/10/2016 17:11,17/10/2016 15:10
52,-25.13,28.64244548,0.96875,3.645435395,3.893472586,17/10/2016 17:11,17/10/2016 15:10
53,-25.4,34.37093457,0.984375,4.005211365,4.253248555,17/10/2016 17:11,17/10/2016 15:10
1,-19.54,0.2942025,0.057142857,0.26461878,0.53901878,18/10/2016 14:15,18/10/2016 10:55
2,-20,0.448060793,0.085714286,0.358678779,0.633078779,18/10/2016 14:15,18/10/2016 10:55
3,-20.75,0.606804285,0.114285714,0.439873818,0.714273818,18/10/2016 14:15,18/10/2016 10:55
4,-20.82,0.770753399,0.142857143,0.513176403,0.787576403,18/10/2016 14:15,18/10/2016 10:55
5,-21.14,0.940261158,0.171428571,0.581142066,0.855542066,18/10/2016 14:15,18/10/2016 10:55
6,-21.31,1.115717757,0.2,0.645299779,0.919699779,18/10/2016 14:15,18/10/2016 10:55
7,-21.54,1.297555977,0.228571429,0.70665942,0.98105942,18/10/2016 14:15,18/10/2016 10:55
8,-21.55,1.486257617,0.257142857,0.765937963,1.040337963,18/10/2016 14:15,18/10/2016 10:55
9,-21.73,1.682361183,0.285714286,0.823674507,1.098074507,18/10/2016 14:15,18/10/2016 10:55
10,-22.17,1.886471156,0.314285714,0.880294654,1.154694654,18/10/2016 14:15,18/10/2016 10:55
11,-22.34,2.099269228,0.342857143,0.936149408,1.210549408,18/10/2016 14:15,18/10/2016 10:55
12,-22.37,2.321528041,0.371428571,0.991540266,1.265940266,18/10/2016 14:15,18/10/2016 10:55
13,-22.44,2.554128119,0.4,1.046736447,1.321136447,18/10/2016 14:15,18/10/2016 10:55
14,-22.48,2.79807894,0.428571429,1.101987525,1.376387525,18/10/2016 14:15,18/10/2016 10:55
15,-22.71,3.324881518,0.485714286,1.21361271,1.48801271,18/10/2016 14:15,18/10/2016 10:55
16,-22.9,3.913796696,0.542857143,1.328368704,1.602768704,18/10/2016 14:15,18/10/2016 10:55
17,-22.93,4.236489302,0.571428571,1.387590257,1.661990257,18/10/2016 14:15,18/10/2016 10:55
18,-23.02,4.581453659,0.6,1.448454997,1.722854997,18/10/2016 14:15,18/10/2016 10:55
19,-23.12,4.95199352,0.628571429,1.511330874,1.785730874,18/10/2016 14:15,18/10/2016 10:55
20,-23.55,5.787263943,0.685714286,1.644947708,1.919347708,18/10/2016 14:15,18/10/2016 10:55
21,-23.64,7.379532599,0.771428571,1.875233226,2.149633226,18/10/2016 14:15,18/10/2016 10:55
22,-23.85,8.047189562,0.8,1.964298901,2.238698901,18/10/2016 14:15,18/10/2016 10:55
23,-24.14,8.817942961,0.828571429,2.062637971,2.337037971,18/10/2016 14:15,18/10/2016 10:55
24,-24.48,9.729550745,0.857142857,2.173552572,2.447952572,18/10/2016 14:15,18/10/2016 10:55
25,-24.95,12.28367886,0.914285714,2.459198074,2.733598074,18/10/2016 14:15,18/10/2016 10:55
26,-25.29,14.3110044,0.942857143,2.665277336,2.939677336,18/10/2016 14:15,18/10/2016 10:55
27,-25.76,17.77674031,0.971428571,2.986239623,3.260639623,18/10/2016 14:15,18/10/2016 10:55
2,-19.28,0.200567942,0.06122449,0.161203676,0.285648121,18/10/2016 16:10,18/10/2016 10:55
3,-19.68,0.270342249,0.081632653,0.197171652,0.321616096,18/10/2016 16:10,18/10/2016 10:55
4,-19.93,0.341684648,0.102040816,0.229396557,0.353841002,18/10/2016 16:10,18/10/2016 10:55
5,-20.58,0.414667246,0.12244898,0.259034793,0.383479238,18/10/2016 16:10,18/10/2016 10:55
6,-20.59,0.565867401,0.163265306,0.313061815,0.43750626,18/10/2016 16:10,18/10/2016 10:55
7,-20.67,0.644256648,0.183673469,0.338212943,0.462657387,18/10/2016 16:10,18/10/2016 10:55
8,-21.06,0.724630641,0.204081633,0.362457086,0.486901531,18/10/2016 16:10,18/10/2016 10:55
9,-21.11,0.807092503,0.224489796,0.385970098,0.510414543,18/10/2016 16:10,18/10/2016 10:55
10,-21.45,0.891753605,0.244897959,0.408890889,0.533335334,18/10/2016 16:10,18/10/2016 10:55
11,-21.53,0.978734475,0.265306122,0.431332371,0.555776815,18/10/2016 16:10,18/10/2016 10:55
12,-21.62,1.068165831,0.285714286,0.453388684,0.577833129,18/10/2016 16:10,18/10/2016 10:55
13,-21.86,1.160189757,0.306122449,0.475140169,0.599584613,18/10/2016 16:10,18/10/2016 10:55
14,-21.94,1.254961069,0.326530612,0.496656894,0.621101338,18/10/2016 16:10,18/10/2016 10:55
15,-22.08,1.453438392,0.367346939,0.539229909,0.663674354,18/10/2016 16:10,18/10/2016 10:55
16,-22.18,1.557533068,0.387755102,0.560395377,0.684839821,18/10/2016 16:10,18/10/2016 10:55
17,-22.27,1.665157042,0.408163265,0.581547213,0.705991658,18/10/2016 16:10,18/10/2016 10:55
18,-22.41,1.892010896,0.448979592,0.623999673,0.748444118,18/10/2016 16:10,18/10/2016 10:55
19,-22.49,2.011821461,0.469387755,0.645393498,0.769837943,18/10/2016 16:10,18/10/2016 10:55
20,-22.61,2.136331661,0.489795918,0.666961714,0.791406159,18/10/2016 16:10,18/10/2016 10:55
21,-22.76,2.265925294,0.510204082,0.688752896,0.813197341,18/10/2016 16:10,18/10/2016 10:55
22,-22.78,2.401035182,0.530612245,0.710817866,0.835262311,18/10/2016 16:10,18/10/2016 10:55
23,-22.82,2.844723887,0.591836735,0.779217121,0.903661565,18/10/2016 16:10,18/10/2016 10:55
24,-22.83,3.007559743,0.612244898,0.80296458,0.927409024,18/10/2016 16:10,18/10/2016 10:55
25,-22.85,3.179201715,0.632653061,0.827310229,0.951754674,18/10/2016 16:10,18/10/2016 10:55
26,-22.87,3.360656997,0.653061224,0.85234335,0.976787794,18/10/2016 16:10,18/10/2016 10:55
27,-22.94,3.553116114,0.673469388,0.878166592,1.002611036,18/10/2016 16:10,18/10/2016 10:55
28,-22.98,3.758000308,0.693877551,0.904899549,1.029343994,18/10/2016 16:10,18/10/2016 10:55
29,-23.02,3.977025297,0.714285714,0.932683506,1.05712795,18/10/2016 16:10,18/10/2016 10:55
30,-23.08,4.466392534,0.755102041,0.99211903,1.116563474,18/10/2016 16:10,18/10/2016 10:55
31,-23.18,4.742619128,0.775510204,1.024233117,1.148677562,18/10/2016 16:10,18/10/2016 10:55
32,-23.37,5.379668955,0.816326531,1.094903453,1.219347898,18/10/2016 16:10,18/10/2016 10:55
33,-23.51,5.753583354,0.836734694,1.134441042,1.258885486,18/10/2016 16:10,18/10/2016 10:55
34,-23.55,6.177492537,0.857142857,1.177741186,1.30218563,18/10/2016 16:10,18/10/2016 10:55
35,-23.66,6.666859774,0.87755102,1.225918811,1.350363255,18/10/2016 16:10,18/10/2016 10:55
36,-23.97,7.245658367,0.897959184,1.280671616,1.40511606,18/10/2016 16:10,18/10/2016 10:55
37,-24.32,7.954050594,0.918367347,1.344786951,1.469231396,18/10/2016 16:10,18/10/2016 10:55
38,-24.48,8.867327014,0.93877551,1.423368289,1.547812734,18/10/2016 16:10,18/10/2016 10:55
39,-24.55,10.15451783,0.959183673,1.527540861,1.651985305,18/10/2016 16:10,18/10/2016 10:55
40,-24.62,12.35498507,0.979591837,1.691350846,1.815795291,18/10/2016 16:10,18/10/2016 10:55
2,-16.49,0.538046989,0.06,0.432533362,0.766585536,18/10/2016 16:10,18/10/2016 14:15
3,-16.78,0.725057469,0.08,0.52897251,0.863024684,18/10/2016 16:10,18/10/2016 14:15
4,-16.98,0.916178397,0.1,0.615343883,0.949396057,18/10/2016 16:10,18/10/2016 14:15
5,-17.2,1.111594535,0.12,0.694751809,1.028803983,18/10/2016 16:10,18/10/2016 14:15
6,-17.27,1.311503389,0.14,0.769040746,1.10309292,18/10/2016 16:10,18/10/2016 14:15
7,-18.33,1.51611641,0.16,0.839415151,1.173467325,18/10/2016 16:10,18/10/2016 14:15
8,-18.42,1.725660337,0.18,0.906715583,1.240767757,18/10/2016 16:10,18/10/2016 14:15
9,-18.88,1.940378707,0.2,0.971558759,1.305610933,18/10/2016 16:10,18/10/2016 14:15
10,-18.98,2.160533559,0.22,1.034415491,1.368467665,18/10/2016 16:10,18/10/2016 14:15
11,-19.6,2.386407354,0.24,1.095657218,1.429709392,18/10/2016 16:10,18/10/2016 14:15
12,-19.77,2.618305155,0.26,1.155585367,1.489637541,18/10/2016 16:10,18/10/2016 14:15
13,-21.01,2.856557104,0.28,1.214450739,1.548502913,18/10/2016 16:10,18/10/2016 14:15
14,-21.21,3.35358679,0.32,1.329819234,1.663871408,18/10/2016 16:10,18/10/2016 14:15
15,-21.36,3.613177774,0.34,1.386672655,1.720724829,18/10/2016 16:10,18/10/2016 14:15
16,-21.65,3.880757414,0.36,1.443176044,1.777228218,18/10/2016 16:10,18/10/2016 14:15
17,-21.91,4.156833052,0.38,1.499466708,1.833518882,18/10/2016 16:10,18/10/2016 14:15
18,-22.15,4.441961946,0.4,1.555673564,1.889725738,18/10/2016 16:10,18/10/2016 14:15
19,-22.38,4.736758047,0.42,1.61191985,1.945972024,18/10/2016 16:10,18/10/2016 14:15
20,-22.47,5.041899959,0.44,1.668325455,2.002377629,18/10/2016 16:10,18/10/2016 14:15
21,-22.71,5.358140343,0.46,1.725009024,2.059061197,18/10/2016 16:10,18/10/2016 14:15
22,-22.78,5.686317108,0.48,1.782089913,2.116142087,18/10/2016 16:10,18/10/2016 14:15
23,-22.92,6.027366787,0.5,1.839690125,2.173742299,18/10/2016 16:10,18/10/2016 14:15
24,-23.07,6.382340653,0.52,1.897936271,2.231988445,18/10/2016 16:10,18/10/2016 14:15
25,-23.14,6.752424257,0.54,1.956961673,2.291013847,18/10/2016 16:10,18/10/2016 14:15
26,-23.28,7.138961322,0.56,2.016908687,2.350960861,18/10/2016 16:10,18/10/2016 14:15
27,-23.37,7.543483197,0.58,2.077931356,2.41198353,18/10/2016 16:10,18/10/2016 14:15
28,-23.43,8.413774141,0.62,2.203897591,2.537949765,18/10/2016 16:10,18/10/2016 14:15
29,-23.48,8.883923892,0.64,2.269239124,2.603291298,18/10/2016 16:10,18/10/2016 14:15
30,-23.62,9.380953577,0.66,2.336462653,2.670514827,18/10/2016 16:10,18/10/2016 14:15
31,-23.74,9.908124202,0.68,2.405844073,2.739896247,18/10/2016 16:10,18/10/2016 14:15
32,-23.88,10.46932873,0.7,2.477705288,2.811757462,18/10/2016 16:10,18/10/2016 14:15
33,-23.94,11.06926675,0.72,2.552427027,2.886479201,18/10/2016 16:10,18/10/2016 14:15
34,-24.1,11.7136839,0.74,2.630466208,2.964518382,18/10/2016 16:10,18/10/2016 14:15
35,-24.26,12.40970744,0.76,2.712380014,3.046432188,18/10/2016 16:10,18/10/2016 14:15
36,-24.29,13.16632811,0.78,2.798860131,3.132912304,18/10/2016 16:10,18/10/2016 14:15
37,-24.45,14.91129068,0.82,2.989284756,3.323336929,18/10/2016 16:10,18/10/2016 14:15
38,-24.55,15.93549099,0.84,3.09588225,3.429934424,18/10/2016 16:10,18/10/2016 14:15
39,-24.71,17.09663353,0.86,3.212668455,3.546720629,18/10/2016 16:10,18/10/2016 14:15
40,-24.98,18.43707423,0.88,3.342659006,3.67671118,18/10/2016 16:10,18/10/2016 14:15
41,-25.4,20.02247907,0.9,3.490446445,3.824498619,18/10/2016 16:10,18/10/2016 14:15
42,-25.42,21.96285778,0.92,3.663571878,3.997624052,18/10/2016 16:10,18/10/2016 14:15
43,-25.63,24.46444102,0.94,3.875844108,4.209896281,18/10/2016 16:10,18/10/2016 14:15
44,-25.87,27.99022456,0.96,4.157368753,4.491420926,18/10/2016 16:10,18/10/2016 14:15
45,-25.92,34.01759135,0.98,4.600289791,4.934341965,18/10/2016 16:10,18/10/2016 14:15
2,-13.67,0.101154218,0.06122449,0.081301287,0.144063464,18/10/2016 13:52,18/10/2016 10:45
3,-13.93,0.136344117,0.081632653,0.099441337,0.162203513,18/10/2016 13:52,18/10/2016 10:45
4,-15.44,0.172324865,0.102040816,0.115693611,0.178455787,18/10/2016 13:52,18/10/2016 10:45
5,-15.77,0.209132829,0.12244898,0.130641327,0.193403503,18/10/2016 13:52,18/10/2016 10:45
6,-16.27,0.246806942,0.142857143,0.144631075,0.207393251,18/10/2016 13:52,18/10/2016 10:45
7,-16.39,0.285388952,0.163265306,0.157889256,0.220651433,18/10/2016 13:52,18/10/2016 10:45
8,-16.44,0.324923699,0.183673469,0.170573949,0.233336125,18/10/2016 13:52,18/10/2016 10:45
9,-16.45,0.365459432,0.204081633,0.182801214,0.24556339,18/10/2016 13:52,18/10/2016 10:45
10,-16.59,0.407048158,0.224489796,0.194659741,0.257421917,18/10/2016 13:52,18/10/2016 10:45
11,-16.61,0.449746046,0.244897959,0.206219588,0.268981764,18/10/2016 13:52,18/10/2016 10:45
12,-16.63,0.538717597,0.285714286,0.228661557,0.291423734,18/10/2016 13:52,18/10/2016 10:45
13,-16.72,0.585128844,0.306122449,0.239631678,0.302393854,18/10/2016 13:52,18/10/2016 10:45
14,-16.77,0.632925705,0.326530612,0.250483399,0.313245575,18/10/2016 13:52,18/10/2016 10:45
15,-16.8,0.733025543,0.367346939,0.271954628,0.334716804,18/10/2016 13:52,18/10/2016 10:45
16,-16.83,0.785524539,0.387755102,0.282629197,0.345391373,18/10/2016 13:52,18/10/2016 10:45
17,-16.89,0.895987364,0.428571429,0.303981751,0.366743927,18/10/2016 13:52,18/10/2016 10:45
18,-16.94,0.954214724,0.448979592,0.314707319,0.377469495,18/10/2016 13:52,18/10/2016 10:45
19,-16.97,1.014639854,0.469387755,0.325497057,0.388259233,18/10/2016 13:52,18/10/2016 10:45
20,-16.99,1.077435194,0.489795918,0.336374748,0.399136924,18/10/2016 13:52,18/10/2016 10:45
21,-17.07,1.142794306,0.510204082,0.347364889,0.410127065,18/10/2016 13:52,18/10/2016 10:45
22,-17.13,1.21093548,0.530612245,0.358493112,0.421255288,18/10/2016 13:52,18/10/2016 10:45
23,-17.17,1.282106127,0.551020408,0.369786634,0.43254881,18/10/2016 13:52,18/10/2016 10:45
24,-17.27,1.356588204,0.571428571,0.381274768,0.444036944,18/10/2016 13:52,18/10/2016 10:45
25,-17.28,1.434704961,0.591836735,0.392989518,0.455751694,18/10/2016 13:52,18/10/2016 10:45
26,-18.43,1.51682942,0.612244898,0.404966286,0.467728462,18/10/2016 13:52,18/10/2016 10:45
27,-18.68,1.603395146,0.632653061,0.417244744,0.48000692,18/10/2016 13:52,18/10/2016 10:45
28,-18.7,1.694910106,0.653061224,0.429869921,0.492632097,18/10/2016 13:52,18/10/2016 10:45
29,-18.76,1.791974728,0.673469388,0.442893587,0.505655763,18/10/2016 13:52,18/10/2016 10:45
30,-19.59,1.895305801,0.693877551,0.456376058,0.519138234,18/10/2016 13:52,18/10/2016 10:45
31,-19.64,2.005768626,0.714285714,0.470388588,0.533150764,18/10/2016 13:52,18/10/2016 10:45
32,-19.88,2.124421116,0.734693878,0.485016612,0.547778788,18/10/2016 13:52,18/10/2016 10:45
33,-21,2.252575568,0.755102041,0.500364236,0.563126412,18/10/2016 13:52,18/10/2016 10:45
34,-21.54,2.391887389,0.775510204,0.51656062,0.579322796,18/10/2016 13:52,18/10/2016 10:45
35,-21.65,2.544486223,0.795918367,0.533769321,0.596531497,18/10/2016 13:52,18/10/2016 10:45
36,-21.97,2.713176408,0.816326531,0.55220242,0.614964597,18/10/2016 13:52,18/10/2016 10:45
37,-22.02,2.90175599,0.836734694,0.572142765,0.634904941,18/10/2016 13:52,18/10/2016 10:45
38,-22.24,3.115549888,0.857142857,0.593980713,0.656742889,18/10/2016 13:52,18/10/2016 10:45
39,-22.32,3.36235683,0.87755102,0.618278564,0.68104074,18/10/2016 13:52,18/10/2016 10:45
40,-22.69,3.654267485,0.897959184,0.645892534,0.70865471,18/10/2016 13:52,18/10/2016 10:45
41,-22.81,4.011537252,0.918367347,0.678228393,0.740990569,18/10/2016 13:52,18/10/2016 10:45
42,-23.18,4.472138092,0.93877551,0.71786002,0.780622196,18/10/2016 13:52,18/10/2016 10:45
43,-23.44,5.121318514,0.959183673,0.770398302,0.833160478,18/10/2016 13:52,18/10/2016 10:45
44,-23.7,6.231099776,0.979591837,0.853014052,0.915776228,18/10/2016 13:52,18/10/2016 10:45
2,-13.66,0.126765167,0.055555556,0.101978926,0.180866419,18/10/2016 16:15,18/10/2016 14:00
3,-13.82,0.17068317,0.074074074,0.124658461,0.203545954,18/10/2016 16:15,18/10/2016 14:00
4,-14.12,0.215488464,0.092592593,0.144943588,0.223831081,18/10/2016 16:15,18/10/2016 14:00
5,-14.59,0.261217644,0.111111111,0.163567608,0.2424551,18/10/2016 16:15,18/10/2016 14:00
6,-14.79,0.307909614,0.12962963,0.180965951,0.259853444,18/10/2016 16:15,18/10/2016 14:00
7,-14.92,0.355605789,0.148148148,0.197422668,0.27631016,18/10/2016 16:15,18/10/2016 14:00
8,-17.26,0.404350314,0.166666667,0.213135677,0.292023169,18/10/2016 16:15,18/10/2016 14:00
9,-17.87,0.454190314,0.185185185,0.228249866,0.307137358,18/10/2016 16:15,18/10/2016 14:00
10,-18.22,0.505176161,0.203703704,0.242875508,0.321763,18/10/2016 16:15,18/10/2016 14:00
11,-18.44,0.557361784,0.222222222,0.257099247,0.33598674,18/10/2016 16:15,18/10/2016 14:00
12,-18.47,0.610805012,0.240740741,0.270991032,0.349878525,18/10/2016 16:15,18/10/2016 14:00
13,-18.6,0.665567958,0.259259259,0.28460868,0.363496172,18/10/2016 16:15,18/10/2016 14:00
14,-19,0.721717455,0.277777778,0.298001006,0.376888498,18/10/2016 16:15,18/10/2016 14:00
15,-19.03,0.779325542,0.296296296,0.311210037,0.390097529,18/10/2016 16:15,18/10/2016 14:00
16,-19.05,0.838470024,0.314814815,0.324272621,0.403160113,18/10/2016 16:15,18/10/2016 14:00
17,-19.09,0.899235103,0.333333333,0.337221629,0.416109122,18/10/2016 16:15,18/10/2016 14:00
18,-19.23,0.961712098,0.351851852,0.350086884,0.428974376,18/10/2016 16:15,18/10/2016 14:00
19,-19.34,1.02600027,0.37037037,0.362895883,0.441783376,18/10/2016 16:15,18/10/2016 14:00
20,-19.58,1.092207774,0.388888889,0.375674388,0.45456188,18/10/2016 16:15,18/10/2016 14:00
21,-20,1.160452747,0.407407407,0.388446911,0.467334404,18/10/2016 16:15,18/10/2016 14:00
22,-20.03,1.230864587,0.425925926,0.401237138,0.48012463,18/10/2016 16:15,18/10/2016 14:00
23,-20.17,1.303585418,0.444444444,0.414068293,0.492955786,18/10/2016 16:15,18/10/2016 14:00
24,-20.21,1.378771827,0.462962963,0.426963484,0.505850976,18/10/2016 16:15,18/10/2016 14:00
25,-20.32,1.456596887,0.481481481,0.439946024,0.518833517,18/10/2016 16:15,18/10/2016 14:00
26,-20.48,1.537252563,0.5,0.453039756,0.531927249,18/10/2016 16:15,18/10/2016 14:00
27,-20.61,1.620952558,0.518518519,0.46626938,0.545156872,18/10/2016 16:15,18/10/2016 14:00
28,-20.72,1.707935732,0.537037037,0.479660804,0.558548297,18/10/2016 16:15,18/10/2016 14:00
