,T,INPs_perL,F,K,INPs_perdrop,INPerr_pos,INPerr_neg,delta_INP_pos,delta_INP_neg
15,-22.19,3.737582415,0.346938776,426.0843953,0.426084395,5.512761302,2.306263177,1.775178887,1.431319238
16,-22.26,4.016079769,0.367346939,457.8330936,0.457833094,5.849916799,2.526102388,1.83383703,1.489977381
17,-22.4,4.601091826,0.408163265,524.5244681,0.524524468,6.551858248,2.994185052,1.950766422,1.606906773
18,-22.44,4.90891042,0.428571429,559.6157879,0.559615788,6.918216752,3.243463738,2.009306332,1.665446683
19,-22.54,5.227924843,0.448979592,595.9834321,0.595983432,7.295994115,3.50371522,2.068069272,1.724209623
20,-22.57,5.558980352,0.469387755,633.7237601,0.63372376,7.686164141,3.775656212,2.127183789,1.78332414
21,-22.65,6.261109366,0.510204082,713.7664678,0.713766468,8.508102019,4.357976363,2.246992652,1.903133003
22,-22.72,7.024367059,0.551020408,800.7778448,0.800777845,9.394203339,4.998390429,2.369836279,2.02597663
23,-22.74,7.432437372,0.571428571,847.2978604,0.84729786,9.865214518,5.343519874,2.432777147,2.088917497
24,-22.77,7.860421268,0.591836735,896.0880246,0.896088025,10.35738086,5.70732133,2.496959587,2.153099938
25,-22.84,8.310362447,0.612244898,947.3813189,0.947381319,10.87294001,6.091644529,2.562577567,2.218717918
26,-23,9.286025913,0.653061224,1058.606954,1.058606954,11.98504482,6.930866656,2.699018906,2.355159257
27,-23.12,10.38394822,0.693877551,1183.770097,1.183770097,13.2281882,7.883567886,2.844239983,2.500380334
28,-23.3,10.98914885,0.714285714,1252.762969,1.252762969,13.91016029,8.411997055,2.921011441,2.577151792
29,-23.33,11.63921878,0.734693878,1326.870941,1.326870941,14.64037383,8.981923378,3.001155049,2.6572954
30,-23.37,12.34134779,0.755102041,1406.913648,1.406913648,15.42658897,9.599966263,3.085241178,2.741381529
31,-23.5,13.10460549,0.775510204,1493.925025,1.493925025,16.27858296,10.27448766,3.173977474,2.830117825
32,-23.54,13.94065969,0.795918367,1589.235205,1.589235205,17.20891972,11.01625932,3.268260024,2.924400375
33,-23.58,14.86487474,0.816326531,1694.595721,1.694595721,18.23412551,11.83948362,3.36925077,3.025391121
34,-23.67,15.89805927,0.836734694,1812.378756,1.812378756,19.37655864,12.76341955,3.478499371,3.134639721
35,-23.74,17.06938727,0.857142857,1945.910149,1.945910149,20.66753178,13.81510242,3.598144505,3.254284856
36,-23.91,20.02089812,0.897959184,2282.382386,2.282382386,23.90345565,16.48220023,3.882557535,3.538697886
37,-23.97,21.97829769,0.918367347,2505.525937,2.505525937,26.03801602,18.26243901,4.05971833,3.715858681
38,-24.12,24.50182464,0.93877551,2793.208009,2.793208009,28.77867562,20.56883332,4.276850975,3.932991326
39,-24.25,28.05853612,0.959183673,3198.673118,3.198673118,32.62323236,23.83769953,4.564696239,4.22083659
40,-24.28,34.13877454,0.979591837,3891.820298,3.891820298,39.15610364,29.4653051,5.017329093,4.673469444
0,-6.34,0.183902113,0.052631579,54.06722127,0.054067221,0.521335743,0.018398307,0.33743363,0.165503806
1,-8.12,0.279721423,0.078947368,82.23809824,0.082238098,0.675823257,0.055549413,0.396101834,0.224172009
2,-8.19,0.378318487,0.105263158,111.2256351,0.111225635,0.824961181,0.103605617,0.446642694,0.274712869
3,-8.75,0.479859178,0.131578947,141.0785983,0.141078598,0.972031191,0.15961699,0.492172013,0.320242188
4,-9.67,0.584524683,0.157894737,171.8502569,0.171850257,1.118813644,0.222165547,0.534288961,0.362359136
5,-9.77,0.692513453,0.184210526,203.5989552,0.203598955,1.266461391,0.29049534,0.573947938,0.402018113
6,-10.91,0.804043463,0.210526316,236.3887781,0.236388778,1.415820226,0.364196524,0.611776764,0.439846939
7,-10.94,0.919354863,0.236842105,270.2903297,0.27029033,1.567573313,0.443066238,0.64821845,0.476288625
8,-11.26,1.038713094,0.263157895,305.3816496,0.30538165,1.722316291,0.527039721,0.683603197,0.511673373
9,-11.51,1.162412564,0.289473684,341.7492937,0.341749294,1.880601152,0.6161538,0.718188588,0.546258764
10,-11.82,1.290781026,0.315789474,379.4896217,0.379489622,2.042964754,0.710527123,0.752183728,0.580253904
11,-12.07,1.424184812,0.342105263,418.7103349,0.418710335,2.209949475,0.810349975,0.785764662,0.613834838
12,-12.89,1.563035134,0.368421053,459.5323294,0.459532329,2.382119895,0.915880197,0.819084761,0.647154937
13,-13.08,1.707795727,0.394736842,502.0919438,0.502091944,2.560077832,1.027443447,0.852282105,0.68035228
14,-13.96,1.858992199,0.421052632,546.5437064,0.546543706,2.74447722,1.145437002,0.885485022,0.713555197
15,-14.99,2.017223544,0.447368421,593.063722,0.593063722,2.936040052,1.270336861,0.918816508,0.746886683
16,-16.94,2.183176484,0.473684211,641.8538862,0.641853886,3.135574486,1.402708306,0.952398002,0.780468178
17,-18.81,2.357643471,0.5,693.1471806,0.693147181,3.343996332,1.543220436,0.98635286,0.814423036
18,-19.92,2.541545584,0.526315789,747.2144018,0.747214402,3.562355389,1.692665604,1.020809805,0.84887998
19,-20.2,2.735961958,0.552631579,804.3728157,0.804372816,3.791868579,1.851985161,1.055906621,0.883976797
20,-20.86,2.942168155,0.578947368,864.9974375,0.864997437,4.03396253,2.022303604,1.091794376,0.919864551
21,-21.06,3.161686934,0.605263158,929.5359586,0.929535959,4.290329438,2.204974255,1.128642504,0.956712679
22,-21.12,3.396356565,0.631578947,998.5288301,0.99852883,4.563001808,2.401641147,1.166645243,0.994715418
23,-21.22,3.648424498,0.657894737,1072.636802,1.072636802,4.854454572,2.614324248,1.206030074,1.03410025
24,-21.32,3.920678605,0.684210526,1152.67951,1.15267951,5.167747806,2.845539229,1.247069201,1.075139377
25,-21.36,4.21663567,0.710526316,1239.690887,1.239690887,5.506731332,3.098469833,1.290095662,1.118165837
26,-21.44,4.540819955,0.736842105,1335.001067,1.335001067,5.876346693,3.377223041,1.335526738,1.163596913
27,-21.54,4.899189056,0.763157895,1440.361582,1.440361582,6.283088261,3.687219675,1.383899206,1.211969381
28,-21.62,5.299811626,0.789473684,1558.144618,1.558144618,6.735736303,4.035816774,1.435924677,1.263994852
29,-21.66,5.754000036,0.815789474,1691.676011,1.691676011,7.2465809,4.433348998,1.492580863,1.320651039
30,-21.88,6.278322077,0.842105263,1845.826691,1.845826691,7.833593501,4.894980477,1.555271424,1.3833416
31,-22.06,6.898463426,0.868421053,2028.148247,2.028148247,8.524591711,5.444264966,1.626128285,1.45419846
32,-22.13,7.657455097,0.894736842,2251.291799,2.251291799,9.366099837,6.120740182,1.70864474,1.536714915
33,-22.26,8.635965548,0.921052632,2538.973871,2.538973871,10.44517162,6.998689304,1.809206069,1.637276244
34,-22.4,10.01509857,0.947368421,2944.438979,2.944438979,11.95680815,8.245318811,1.941709582,1.769779758
35,-22.46,12.37274204,0.973684211,3637.58616,3.63758616,14.52134767,10.39606623,2.148605631,1.976675807
0,-6.84,0.155259448,0.01754386,17.6995771,0.017699577,0.606025709,9.18E-05,0.45076626,0.155167615
1,-7.22,0.313316514,0.035087719,35.7180826,0.035718083,0.891501564,0.030730109,0.57818505,0.282586405
2,-7.46,0.474273871,0.052631579,54.06722127,0.054067221,1.151591303,0.092555085,0.677317432,0.381718786
3,-8.09,0.63823995,0.070175439,72.75935428,0.072759354,1.400307724,0.171770822,0.762067774,0.466469128
4,-8.83,0.805329379,0.087719298,91.80754925,0.091807549,1.643134896,0.263122508,0.837805517,0.542206871
5,-9.03,0.975663466,0.105263158,111.2256351,0.111225635,1.88294261,0.363982968,0.907279144,0.611680498
6,-9.44,1.149370723,0.122807018,131.0282624,0.131028262,2.121490892,0.472849199,0.97212017,0.676521524
7,-9.56,1.326587454,0.140350877,151.2309697,0.15123097,2.359979747,0.588793806,1.033392293,0.737793648
8,-9.65,1.507458394,0.157894737,171.8502569,0.171850257,2.599294432,0.711221002,1.091836038,0.796237392
9,-9.96,1.692137422,0.175438596,192.9036661,0.192903666,2.840130257,0.839743233,1.147992835,0.852394189
10,-10.26,1.880788345,0.192982456,214.4098713,0.214409871,3.083062407,0.974112929,1.202274062,0.906675416
11,-11.28,2.073585772,0.210526316,236.3887781,0.236388778,3.328588009,1.114182182,1.255002237,0.959403591
12,-11.5,2.270716087,0.228070175,258.8616339,0.258861634,3.577153058,1.259877761,1.306436971,1.010838326
13,-11.57,2.472378528,0.245614035,281.8511521,0.281851152,3.829170608,1.411185092,1.356792081,1.061193435
14,-11.61,2.6787864,0.263157895,305.3816496,0.30538165,4.085033681,1.568137764,1.406247281,1.110648635
15,-12.54,2.890168431,0.280701754,329.4792011,0.329479201,4.345124878,1.730810629,1.454956447,1.159357802
16,-12.76,3.106770296,0.298245614,354.1718137,0.354171814,4.609823906,1.899315331,1.50305361,1.207454965
17,-12.87,3.328856331,0.315789474,379.4896217,0.379489622,4.879513753,2.073797554,1.550657422,1.255058776
18,-14.02,3.556711475,0.333333333,405.4651081,0.405465108,5.154586034,2.254435561,1.597874559,1.302275913
19,-14.9,3.790643467,0.350877193,432.1333552,0.432133355,5.435445846,2.441439733,1.644802379,1.349203733
20,-15.32,4.278098301,0.385964912,487.7032063,0.487703206,6.016243539,2.835551709,1.738145238,1.442546592
21,-15.44,4.532374941,0.403508772,516.6907432,0.516690743,6.317100587,3.04324794,1.784725646,1.489127001
22,-15.99,4.794243038,0.421052632,546.5437064,0.546543706,6.625593221,3.258491501,1.831350183,1.535751537
23,-16.12,5.064169869,0.438596491,577.315365,0.577315365,6.942264978,3.481673405,1.87809511,1.582496464
24,-16.47,5.342667222,0.456140351,609.0640633,0.609064063,7.267703274,3.713229816,1.925036052,1.629437406
25,-17.37,5.630297247,0.473684211,641.8538862,0.641853886,7.602546208,3.953646932,1.972248961,1.676650315
26,-18.23,5.927679279,0.49122807,675.7554378,0.675755438,7.947490337,4.203466868,2.019811058,1.724212412
27,-18.26,6.235497874,0.50877193,710.8467577,0.710846758,8.303299659,4.463294735,2.067801785,1.772203139
28,-18.72,6.554512297,0.526315789,747.2144018,0.747214402,8.670816107,4.733807132,2.11630381,1.820705165
29,-19.72,6.885567805,0.543859649,784.9547298,0.78495473,9.050971905,5.015762351,2.1654041,1.869805454
30,-20.63,7.229609149,0.561403509,824.175443,0.824175443,9.44480426,5.310012683,2.215195112,1.919596466
31,-20.86,7.58769682,0.578947368,864.9974375,0.864997437,9.853472963,5.617519323,2.265776143,1.970177497
32,-20.93,7.961026771,0.596491228,907.5570519,0.907557052,10.27828166,5.939370525,2.317254892,2.021656246
33,-21.06,8.350954513,0.614035088,952.0088145,0.952008814,10.72070381,6.276803861,2.369749297,2.074150652
34,-21.49,8.759024826,0.631578947,998.5288301,0.99852883,11.18241457,6.63123373,2.423389741,2.127791096
35,-21.52,9.187008722,0.649122807,1047.318994,1.047318994,11.66533045,7.004285641,2.478321726,2.182723081
36,-21.55,9.636949901,0.666666667,1098.612289,1.098612289,12.17165908,7.397839364,2.534709183,2.239110537
37,-21.67,10.11122377,0.684210526,1152.67951,1.15267951,12.70396238,7.814083809,2.592738608,2.297139962
38,-21.81,10.61261337,0.701754386,1209.837924,1.209837924,13.26523769,8.25558769,2.652624322,2.357025677
39,-21.85,11.14440829,0.719298246,1270.462546,1.270462546,13.85902354,8.725391691,2.714615249,2.419016603
40,-22.03,11.71053567,0.736842105,1335.001067,1.335001067,14.48953947,9.227130524,2.779003795,2.483405149
41,-22.07,12.3157363,0.754385965,1403.993938,1.403993938,15.16187399,9.765197256,2.84613769,2.550539044
42,-22.1,12.96580623,0.771929825,1478.10191,1.47810191,15.88224232,10.34496879,2.916436086,2.62083744
43,-22.15,13.66793525,0.789473684,1558.144618,1.558144618,16.65834715,10.97312199,2.990411906,2.69481326
44,-22.23,14.43119294,0.807017544,1645.155995,1.645155995,17.4998966,11.65808792,3.068703665,2.77310502
45,-22.38,15.26724715,0.824561404,1740.466175,1.740466175,18.41936922,12.41072372,3.152122069,2.856523423
46,-22.45,16.1914622,0.842105263,1845.826691,1.845826691,19.43318275,13.24534029,3.241720556,2.94612191
47,-22.7,17.22464672,0.859649123,1963.609726,1.963609726,20.56355314,14.18133895,3.338906417,3.043307772
48,-22.76,18.39597473,0.877192982,2097.141119,2.097141119,21.84159916,15.24594894,3.445624429,3.150025783
49,-22.85,19.74817367,0.894736842,2251.291799,2.251291799,23.31285268,16.47909331,3.564679009,3.269080363
50,-23.16,21.34748557,0.912280702,2433.613355,2.433613355,25.04782985,17.94273994,3.700344277,3.404745631
51,-23.19,23.30488515,0.929824561,2656.756907,2.656756907,27.16452835,19.74084059,3.859643201,3.564044555
52,-23.26,25.8284121,0.947368421,2944.438979,2.944438979,29.88385614,22.0685667,4.055444045,3.759845399
53,-24.19,29.38512357,0.964912281,3349.904087,3.349904087,33.70094466,25.36490113,4.315821092,4.020222446
54,-24.65,35.465362,0.98245614,4043.051268,4.043051268,40.19213784,31.0341848,4.726775841,4.431177195
0,-14.08,0.15991298,0.033333333,33.90155168,0.033901552,0.62171094,0.000127598,0.46179796,0.159785382
1,-18.91,0.325438073,0.066666667,68.99287149,0.068992871,0.919809656,0.033079069,0.594371583,0.292359004
2,-19.07,0.496983564,0.1,105.3605157,0.105360516,1.195886355,0.100093353,0.69890279,0.396890212
3,-19.2,0.675003979,0.133333333,143.1008436,0.143100844,1.464539348,0.18748119,0.789535368,0.48752279
4,-19.7,0.860007343,0.166666667,182.3215568,0.182321557,1.731753579,0.290273686,0.871746236,0.569733657
5,-19.86,1.052563921,0.2,223.1435513,0.223143551,2.000925268,0.406215153,0.948361347,0.646348768
6,-19.88,1.25331682,0.233333333,265.7031657,0.265703166,2.274400628,0.53424559,1.021083808,0.71907123
7,-19.9,1.462994945,0.266666667,310.1549283,0.310154928,2.554046846,0.673955623,1.091051901,0.789039322
8,-20.07,1.682428981,0.3,356.6749439,0.356674944,2.841517325,0.825353215,1.159088344,0.857075766
9,-20.14,1.912571265,0.333333333,405.4651081,0.405465108,3.138399008,0.9887561,1.225827744,0.923815165
10,-20.34,2.154520766,0.366666667,456.7584025,0.456758402,3.44630957,1.164744542,1.291788804,0.989776225
11,-20.55,2.409554829,0.4,510.8256238,0.510825624,3.766973873,1.354148364,1.357419044,1.055406465
12,-20.67,2.679169989,0.433333333,567.9840376,0.567984038,4.102295012,1.558057544,1.423125023,1.121112445
13,-21.23,2.965135186,0.466666667,628.6086594,0.628608659,4.454430027,1.777852924,1.489294841,1.187282262
14,-21.41,3.269562172,0.5,693.1471806,0.693147181,4.825879034,2.015257889,1.556316862,1.254304283
15,-21.55,3.595000246,0.533333333,762.140052,0.762140052,5.219597587,2.272415483,1.624597341,1.322584763
16,-21.61,3.944566152,0.566666667,836.2480242,0.836248024,5.639145306,2.551999576,1.694579154,1.392566576
17,-21.75,4.322126094,0.6,916.2907319,0.916290732,6.088890067,2.857374699,1.766763973,1.464751395
18,-22.07,4.732557117,0.633333333,1003.302109,1.003302109,6.574298027,3.192828786,1.84174091,1.539728331
19,-22.09,5.182133437,0.666666667,1098.612289,1.098612289,7.102359601,3.563919852,1.920226164,1.618213585
20,-22.2,5.679117002,0.7,1203.972804,1.203972804,7.682238174,3.978008408,2.003121172,1.701108594
21,-22.4,6.234697358,0.733333333,1321.75584,1.32175584,8.326299961,4.445107334,2.091602603,1.789590024
22,-22.47,6.864562418,0.766666667,1455.287233,1.455287233,9.051832048,4.979305366,2.18726963,1.885257052
23,-22.49,7.591688266,0.8,1609.437912,1.609437912,9.884089124,5.601299987,2.292400858,1.990388279
24,-22.65,8.45169561,0.833333333,1791.759469,1.791759469,10.86213474,6.343269056,2.410439132,2.108426553
25,-22.8,9.504259531,0.866666667,2014.903021,2.014903021,12.05126496,7.259266685,2.547005425,2.244992846
26,-22.98,10.86125044,0.9,2302.585093,2.302585093,13.57359788,8.450915575,2.712347443,2.410334864
27,-23.05,12.7738217,0.933333333,2708.050201,2.708050201,15.70254462,10.14711137,2.928722917,2.626710338
28,-23.18,16.04338388,0.966666667,3401.197382,3.401197382,19.30736422,13.08141611,3.263980344,2.961967766
0,-16.2,0.065458055,0.020408163,20.6192872,0.020619287,0.255319544,4.10E-05,0.189861489,0.065417045
1,-16.29,0.132294274,0.040816327,41.6726964,0.041672696,0.375973309,0.013059684,0.243679035,0.119234591
2,-19.28,0.200567942,0.06122449,63.17890162,0.063178902,0.486216062,0.039364265,0.285648121,0.161203676
3,-19.68,0.270342249,0.081632653,85.15780834,0.085157808,0.591958345,0.073170597,0.321616096,0.197171652
4,-19.93,0.341684648,0.102040816,107.6306642,0.107630664,0.69552565,0.112288091,0.353841002,0.229396557
5,-20.58,0.414667246,0.12244898,130.6201824,0.130620182,0.798146484,0.155632452,0.383479238,0.259034793
6,-20.59,0.565867401,0.163265306,178.2482314,0.178248231,1.003373661,0.252805586,0.43750626,0.313061815
7,-20.67,0.644256648,0.183673469,202.940844,0.202940844,1.106914035,0.306043705,0.462657387,0.338212943
8,-21.06,0.724630641,0.204081633,228.258652,0.228258652,1.211532172,0.362173555,0.486901531,0.362457086
9,-21.11,0.807092503,0.224489796,254.2341384,0.254234138,1.317507046,0.421122404,0.510414543,0.385970098
10,-21.45,0.891753605,0.244897959,280.9023855,0.280902385,1.425088938,0.482862715,0.533335334,0.408890889
11,-21.53,0.978734475,0.265306122,308.3013597,0.30830136,1.53451129,0.547402105,0.555776815,0.431332371
12,-21.62,1.068165831,0.285714286,336.4722366,0.336472237,1.645998959,0.614777146,0.577833129,0.453388684
13,-21.86,1.160189757,0.306122449,365.4597735,0.365459773,1.759774371,0.685049588,0.599584613,0.475140169
14,-21.94,1.254961069,0.326530612,395.3127366,0.395312737,1.876062407,0.758304175,0.621101338,0.496656894
15,-22.08,1.453438392,0.367346939,457.8330936,0.457833094,2.117112746,0.914208483,0.663674354,0.539229909
16,-22.18,1.557533068,0.387755102,490.6229164,0.490622916,2.242372889,0.997137691,0.684839821,0.560395377
17,-22.27,1.665157042,0.408163265,524.5244681,0.524524468,2.371148699,1.083609829,0.705991658,0.581547213
18,-22.41,1.892010896,0.448979592,595.9834321,0.595983432,2.640455013,1.268011223,0.748444118,0.623999673
19,-22.49,2.011821461,0.469387755,633.7237601,0.63372376,2.781659403,1.366427962,0.769837943,0.645393498
20,-22.61,2.136331661,0.489795918,672.9444732,0.672944473,2.92773782,1.469369947,0.791406159,0.666961714
21,-22.76,2.265925294,0.510204082,713.7664678,0.713766468,3.079122635,1.577172398,0.813197341,0.688752896
22,-22.78,2.401035182,0.530612245,756.3260822,0.756326082,3.236297492,1.690217315,0.835262311,0.710817866
23,-22.82,2.844723887,0.591836735,896.0880246,0.896088025,3.748385452,2.065506767,0.903661565,0.779217121
24,-22.83,3.007559743,0.612244898,947.3813189,0.947381319,3.934968767,2.204595163,0.927409024,0.80296458
25,-22.85,3.179201715,0.632653061,1001.44854,1.00144854,4.130956389,2.351891486,0.951754674,0.827310229
26,-22.87,3.360656997,0.653061224,1058.606954,1.058606954,4.337444791,2.508313647,0.976787794,0.85234335
27,-22.94,3.553116114,0.673469388,1119.231576,1.119231576,4.55572715,2.674949522,1.002611036,0.878166592
28,-22.98,3.758000308,0.693877551,1183.770097,1.183770097,4.787344302,2.853100759,1.029343994,0.904899549
29,-23.02,3.977025297,0.714285714,1252.762969,1.252762969,5.034153247,3.044341791,1.05712795,0.932683506
30,-23.08,4.466392534,0.755102041,1406.913648,1.406913648,5.582956008,3.474273505,1.116563474,0.99211903
31,-23.18,4.742619128,0.775510204,1493.925025,1.493925025,5.89129669,3.71838601,1.148677562,1.024233117
32,-23.37,5.379668955,0.816326531,1694.595721,1.694595721,6.599016853,4.284765502,1.219347898,1.094903453
33,-23.51,5.753583354,0.836734694,1812.378756,1.812378756,7.01246884,4.619142312,1.258885486,1.134441042
34,-23.55,6.177492537,0.857142857,1945.910149,1.945910149,7.479678167,4.999751351,1.30218563,1.177741186
35,-23.66,6.666859774,0.87755102,2100.060829,2.100060829,8.01722303,5.440940963,1.350363255,1.225918811
36,-23.97,7.245658367,0.897959184,2282.382386,2.282382386,8.650774428,5.964986751,1.40511606,1.280671616
37,-24.32,7.954050594,0.918367347,2505.525937,2.505525937,9.423281989,6.609263642,1.469231396,1.344786951
38,-24.48,8.867327014,0.93877551,2793.208009,2.793208009,10.41513975,7.443958725,1.547812734,1.423368289
39,-24.55,10.15451783,0.959183673,3198.673118,3.198673118,11.80650314,8.626976972,1.651985305,1.527540861
40,-24.62,12.35498507,0.979591837,3891.820298,3.891820298,14.17078036,10.66363423,1.815795291,1.691350846
0,-14.95,0.175675716,0.02,20.20270732,0.020202707,0.685294432,0.000109174,0.509618716,0.175566542
1,-15.74,0.354973865,0.04,40.82199452,0.040821995,1.008990284,0.035009621,0.654016418,0.319964244
2,-16.49,0.538046989,0.06,61.87540372,0.061875404,1.304632525,0.105513627,0.766585536,0.432533362
3,-16.78,0.725057469,0.08,83.38160894,0.083381609,1.588082153,0.196084959,0.863024684,0.52897251
4,-16.98,0.916178397,0.1,105.3605157,0.105360516,1.865574454,0.300834514,0.949396057,0.615343883
5,-17.2,1.111594535,0.12,127.8333715,0.127833372,2.140398518,0.416842726,1.028803983,0.694751809
6,-17.27,1.311503389,0.14,150.8228897,0.15082289,2.414596309,0.542462643,1.10309292,0.769040746
7,-18.33,1.51611641,0.16,174.3533871,0.174353387,2.689583735,0.676701259,1.173467325,0.839415151
8,-18.42,1.725660337,0.18,198.4509387,0.198450939,2.966428094,0.818944754,1.240767757,0.906715583
9,-18.88,1.940378707,0.2,223.1435513,0.223143551,3.24598964,0.968819948,1.305610933,0.971558759
10,-18.98,2.160533559,0.22,248.4613593,0.248461359,3.529001224,1.126118068,1.368467665,1.034415491
11,-19.6,2.386407354,0.24,274.4368457,0.274436846,3.816116746,1.290750136,1.429709392,1.095657218
12,-19.77,2.618305155,0.26,301.1050928,0.301105093,4.107942695,1.462719788,1.489637541,1.155585367
13,-21.01,2.856557104,0.28,328.504067,0.328504067,4.405060017,1.642106365,1.548502913,1.214450739
14,-21.21,3.35358679,0.32,385.6624808,0.385662481,5.017458198,2.023767556,1.663871408,1.329819234
15,-21.36,3.613177774,0.34,415.515444,0.415515444,5.333902602,2.226505119,1.720724829,1.386672655
16,-21.65,3.880757414,0.36,446.2871026,0.446287103,5.657985632,2.437581371,1.777228218,1.443176044
17,-21.91,4.156833052,0.38,478.0358009,0.478035801,5.990351933,2.657366344,1.833518882,1.499466708
18,-22.15,4.441961946,0.4,510.8256238,0.510825624,6.331687684,2.886288381,1.889725738,1.555673564
19,-22.38,4.736758047,0.42,544.7271754,0.544727175,6.682730071,3.124838197,1.945972024,1.61191985
20,-22.47,5.041899959,0.44,579.8184953,0.579818495,7.044277588,3.373574503,2.002377629,1.668325455
21,-22.71,5.358140343,0.46,616.1861394,0.616186139,7.41720154,3.633131319,2.059061197,1.725009024
22,-22.78,5.686317108,0.48,653.9264674,0.653926467,7.802459195,3.904227194,2.116142087,1.782089913
23,-22.92,6.027366787,0.5,693.1471806,0.693147181,8.201109087,4.187676662,2.173742299,1.839690125
24,-23.07,6.382340653,0.52,733.9691751,0.733969175,8.614329098,4.484404382,2.231988445,1.897936271
25,-23.14,6.752424257,0.54,776.5287895,0.776528789,9.043438103,4.795462584,2.291013847,1.956961673
26,-23.28,7.138961322,0.56,820.9805521,0.820980552,9.489922184,5.122052635,2.350960861,2.016908687
27,-23.37,7.543483197,0.58,867.5005677,0.867500568,9.955466728,5.465551841,2.41198353,2.077931356
28,-23.43,8.413774141,0.62,967.5840263,0.967584026,10.95172391,6.209876551,2.537949765,2.203897591
29,-23.48,8.883923892,0.64,1021.651248,1.021651248,11.48721519,6.614684768,2.603291298,2.269239124
30,-23.62,9.380953577,0.66,1078.809661,1.078809661,12.0514684,7.044490924,2.670514827,2.336462653
31,-23.74,9.908124202,0.68,1139.434283,1.139434283,12.64802045,7.502280129,2.739896247,2.405844073
32,-23.88,10.46932873,0.7,1203.972804,1.203972804,13.2810862,7.991623445,2.811757462,2.477705288
33,-23.94,11.06926675,0.72,1272.965676,1.272965676,13.95574595,8.516839719,2.886479201,2.552427027
34,-24.1,11.7136839,0.74,1347.073648,1.347073648,14.67820228,9.083217688,2.964518382,2.630466208
35,-24.26,12.40970744,0.76,1427.116356,1.427116356,15.45613963,9.697327426,3.046432188,2.712380014
36,-24.29,13.16632811,0.78,1514.127733,1.514127733,16.29924041,10.36746798,3.132912304,2.798860131
37,-24.45,14.91129068,0.82,1714.798428,1.714798428,18.23462761,11.92200592,3.323336929,2.989284756
38,-24.55,15.93549099,0.84,1832.581464,1.832581464,19.36542541,12.83960874,3.429934424,3.09588225
39,-24.71,17.09663353,0.86,1966.112856,1.966112856,20.64335416,13.88396508,3.546720629,3.212668455
40,-24.98,18.43707423,0.88,2120.263536,2.120263536,22.11378541,15.09441522,3.67671118,3.342659006
41,-25.4,20.02247907,0.9,2302.585093,2.302585093,23.84697769,16.53203262,3.824498619,3.490446445
42,-25.42,21.96285778,0.92,2525.728644,2.525728644,25.96048183,18.2992859,3.997624052,3.663571878
43,-25.63,24.46444102,0.94,2813.410717,2.813410717,28.6743373,20.58859691,4.209896281,3.875844108
44,-25.87,27.99022456,0.96,3218.875825,3.218875825,32.48164549,23.83285581,4.491420926,4.157368753
45,-25.92,34.01759135,0.98,3912.023005,3.912023005,38.95193332,29.41730156,4.934341965,4.600289791
0,-14.06,0.193250246,0.028571429,28.98753687,0.028987537,0.550618818,0.018815007,0.357368572,0.174435239
1,-14.08,0.292017484,0.042857143,43.80262266,0.043802623,0.710347217,0.056621086,0.418329732,0.235396399
2,-14.35,0.39227,0.057142857,58.84050002,0.0588405,0.862575046,0.104898288,0.470305046,0.287371712
3,-14.46,0.494053148,0.071428571,74.10797215,0.074107972,1.01067576,0.160363868,0.516622613,0.333689279
4,-14.48,0.597414391,0.085714286,89.61215869,0.089612159,1.156400054,0.221362062,0.558985663,0.37605233
5,-14.78,0.80907238,0.114285714,121.360857,0.121360857,1.44460946,0.356468633,0.63553708,0.452603747
6,-15,0.917475853,0.128571429,137.6213779,0.137621378,1.588316174,0.429568864,0.670840321,0.487906988
7,-15.64,1.027671199,0.142857143,154.1506798,0.15415068,1.732318619,0.505957112,0.70464742,0.521714086
8,-15.77,1.139718654,0.157142857,170.9577981,0.170957798,1.876929129,0.585441513,0.737210474,0.554277141
9,-15.8,1.253681543,0.171428571,188.0522315,0.188052232,2.022407604,0.667888816,0.768726061,0.585792728
10,-15.84,1.369626495,0.185714286,205.4439742,0.205443974,2.168977813,0.75320851,0.799351318,0.616417985
11,-15.87,1.487623675,0.2,223.1435513,0.223143551,2.316838209,0.841342475,0.829214534,0.6462812
12,-15.91,1.730074637,0.228571429,259.5111955,0.259511195,2.617139594,1.025943012,0.887064957,0.704131624
13,-15.94,1.854688857,0.242857143,278.2033285,0.278203328,2.769908417,1.12240263,0.91521956,0.732286227
14,-16.16,2.111130729,0.271428571,316.6696093,0.316669609,3.081455952,1.323738839,0.970325223,0.78739189
15,-16.3,2.243148244,0.285714286,336.4722366,0.336472237,3.240536083,1.428693738,0.997387839,0.814454506
16,-16.37,2.37783296,0.3,356.6749439,0.356674944,3.402021353,1.5365779,1.024188393,0.84125506
17,-16.45,2.515294874,0.314285714,377.2942311,0.377294231,3.5660647,1.647458382,1.050769826,0.867836493
18,-16.49,2.655650936,0.328571429,398.3476403,0.39834764,3.732822505,1.761412699,1.07717157,0.894238236
19,-16.65,2.799025637,0.342857143,419.8538456,0.419853846,3.902455831,1.878528777,1.103430194,0.92049686
20,-16.73,2.945551682,0.357142857,441.8327523,0.441832752,4.075131625,1.998905072,1.129579943,0.94664661
21,-16.79,3.095370721,0.371428571,464.3056081,0.464305608,4.251023916,2.122650859,1.155653195,0.972719862
