Datetime,Date,Time,Dry Bulb Temperature,Dew Point Temperature,Grass Temperature,Concrete Temperature,10cm Soil Temperature,Rainfall Total since 0900,Radiation Total since 0900,Humidity,hourly_rain,jd,rain
2016-09-24 23:00:00,24-9-2016,23:00,17.45,12.72,16.07,15.63,15.15,0.0,6556.0,73.8,0.0,2457656.45833,dry
2016-09-25 00:00:00,25-9-2016,00:00,17.66,12.96,16.62,15.93,15.07,0.0,6552.2,74.0,0.0,2457656.5,dry
2016-09-25 01:00:00,25-9-2016,01:00,17.0,12.86,15.55,15.15,15.04,0.0,6548.9,76.6,0.0,2457656.54167,dry
2016-09-25 02:00:00,25-9-2016,02:00,15.23,12.85,13.89,14.6,14.99,0.4,6542.9,85.7,0.4,2457656.58333,rain
2016-09-25 03:00:00,25-9-2016,03:00,14.31,12.71,13.41,13.97,14.83,1.2,6537.9,90.2,0.8,2457656.625,rain
2016-09-25 04:00:00,25-9-2016,04:00,14.21,12.73,13.22,13.89,14.69,2.8,6534.5,90.8,1.6,2457656.66667,rain
2016-09-25 05:00:00,25-9-2016,05:00,13.34,12.47,12.61,13.46,14.53,5.0,6531.7,94.5,2.2,2457656.70833,rain
2016-09-25 06:00:00,25-9-2016,06:00,13.05,12.3,12.39,13.16,14.36,5.8,6529.6,95.2,0.8,2457656.75,rain
2016-09-25 07:00:00,25-9-2016,07:00,12.69,11.74,12.03,12.87,14.19,6.4,6538.2,93.9,0.6,2457656.79167,rain
2016-09-25 08:00:00,25-9-2016,08:00,13.08,12.42,13.3,13.82,14.09,6.4,6690.7,95.8,0.0,2457656.83333,dry
2016-09-25 09:00:00,25-9-2016,09:00,14.18,12.71,16.03,16.57,14.36,6.4,7317.4,90.8,0.0,2457656.875,dry
2016-09-25 10:00:00,25-9-2016,10:00,14.75,11.18,16.92,17.92,14.78,0.0,667.9,79.0,0.0,2457656.91667,dry
2016-09-25 11:00:00,25-9-2016,11:00,15.41,10.51,18.62,20.89,15.26,0.0,1977.7,72.6,0.0,2457656.95833,dry
2016-09-25 12:00:00,25-9-2016,12:00,15.14,9.67,16.83,19.15,15.73,0.0,3151.6,69.8,0.0,2457657.0,dry
2016-09-25 13:00:00,25-9-2016,13:00,15.85,9.75,17.95,21.52,16.23,0.0,4797.4,67.1,0.0,2457657.04167,dry
2016-09-25 14:00:00,25-9-2016,14:00,16.67,10.33,22.27,24.77,16.41,0.0,6006.4,66.2,0.0,2457657.08333,dry
2016-09-25 15:00:00,25-9-2016,15:00,16.49,6.82,19.49,22.71,16.82,0.0,7636.4,52.7,0.0,2457657.125,dry
2016-09-25 16:00:00,25-9-2016,16:00,16.09,7.91,19.95,20.51,16.61,0.0,8477.0,58.3,0.0,2457657.16667,dry
2016-09-25 17:00:00,25-9-2016,17:00,14.02,8.68,13.42,16.14,16.14,0.2,8820.8,70.2,0.2,2457657.20833,rain
2016-09-25 18:00:00,25-9-2016,18:00,12.92,8.11,9.83,13.04,15.42,0.4,8957.3,72.6,0.2,2457657.25,rain
2016-09-25 19:00:00,25-9-2016,19:00,12.68,8.3,9.91,11.36,14.61,0.4,8953.3,74.7,0.0,2457657.29167,dry
2016-09-25 20:00:00,25-9-2016,20:00,11.57,7.74,9.12,10.23,13.92,0.4,8946.3,77.3,0.0,2457657.33333,dry
2016-09-25 21:00:00,25-9-2016,21:00,10.95,7.51,8.31,9.46,13.37,0.4,8938.8,79.3,0.0,2457657.375,dry
2016-09-25 22:00:00,25-9-2016,22:00,10.43,7.66,8.21,8.94,12.89,0.4,8930.5,82.9,0.0,2457657.41667,dry
2016-09-25 23:00:00,25-9-2016,23:00,9.99,7.53,8.0,8.58,12.5,0.4,8922.7,84.6,0.0,2457657.45833,dry
2016-09-26 00:00:00,26-9-2016,00:00,9.8,7.73,7.39,8.11,12.15,0.4,8914.3,86.9,0.0,2457657.5,dry
2016-09-26 01:00:00,26-9-2016,01:00,9.09,7.25,6.64,7.55,11.83,0.4,8906.0,88.2,0.0,2457657.54167,dry
2016-09-26 02:00:00,26-9-2016,02:00,6.79,5.91,4.35,6.69,11.5,0.4,8896.5,94.1,0.0,2457657.58333,dry
2016-09-26 03:00:00,26-9-2016,03:00,6.52,6.17,3.78,6.49,11.17,0.4,8889.0,97.6,0.0,2457657.625,dry
2016-09-26 04:00:00,26-9-2016,04:00,6.42,6.2,4.8,6.56,10.91,0.4,8882.2,98.5,0.0,2457657.66667,dry
2016-09-26 05:00:00,26-9-2016,05:00,8.8,8.41,7.74,7.88,10.75,0.4,8877.8,97.4,0.0,2457657.70833,dry
2016-09-26 06:00:00,26-9-2016,06:00,7.71,7.22,6.63,7.59,10.76,0.4,8873.7,96.7,0.0,2457657.75,dry
2016-09-26 07:00:00,26-9-2016,07:00,8.04,7.8,7.58,8.26,10.75,0.4,8907.4,98.4,0.0,2457657.79167,dry
2016-09-26 08:00:00,26-9-2016,08:00,9.79,9.37,10.35,10.31,10.88,0.4,9105.4,97.3,0.0,2457657.83333,dry
2016-09-26 09:00:00,26-9-2016,09:00,11.14,10.03,11.6,12.09,11.3,0.4,9414.1,92.9,0.0,2457657.875,dry
2016-09-26 10:00:00,26-9-2016,10:00,11.99,10.37,13.26,14.08,11.88,0.0,503.5,90.0,0.0,2457657.91667,dry
2016-09-26 11:00:00,26-9-2016,11:00,12.54,10.86,13.88,14.92,12.53,0.0,1196.2,89.5,0.0,2457657.95833,dry
2016-09-26 12:00:00,26-9-2016,12:00,12.8,11.39,13.94,15.38,13.13,0.2,1914.1,91.1,0.2,2457658.0,rain
2016-09-26 13:00:00,26-9-2016,13:00,12.91,12.19,13.78,15.2,13.5,0.6,2454.3,95.4,0.4,2457658.04167,rain
2016-09-26 14:00:00,26-9-2016,14:00,13.69,12.46,14.49,15.88,13.77,0.8,3076.7,92.3,0.2,2457658.08333,rain
2016-09-26 15:00:00,26-9-2016,15:00,13.31,12.21,13.17,14.38,13.99,1.0,3461.0,93.1,0.2,2457658.125,rain
2016-09-26 16:00:00,26-9-2016,16:00,13.78,12.38,13.85,15.01,14.11,1.2,3960.9,91.3,0.2,2457658.16667,rain
2016-09-26 17:00:00,26-9-2016,17:00,13.46,12.23,12.92,13.76,14.06,1.8,4063.3,92.3,0.6,2457658.20833,rain
2016-09-26 18:00:00,26-9-2016,18:00,13.27,12.34,12.62,13.17,13.87,1.8,4085.5,94.1,0.0,2457658.25,dry
2016-09-26 19:00:00,26-9-2016,19:00,13.1,12.42,12.32,12.6,13.67,1.8,4083.0,95.7,0.0,2457658.29167,dry
2016-09-26 20:00:00,26-9-2016,20:00,12.94,12.42,12.48,12.75,13.5,2.0,4080.4,96.7,0.2,2457658.33333,rain
2016-09-26 21:00:00,26-9-2016,21:00,12.96,12.37,12.28,12.52,13.43,2.0,4077.7,96.2,0.0,2457658.375,dry
2016-09-26 22:00:00,26-9-2016,22:00,12.92,12.44,12.35,12.55,13.35,2.2,4075.0,96.9,0.2,2457658.41667,rain
2016-09-26 23:00:00,26-9-2016,23:00,13.0,12.46,12.41,12.58,13.3,2.4,4071.9,96.5,0.2,2457658.45833,rain
2016-09-27 00:00:00,27-9-2016,00:00,12.53,12.02,11.78,12.15,13.25,2.6,4068.9,96.7,0.2,2457658.5,rain
2016-09-27 01:00:00,27-9-2016,01:00,12.07,11.32,11.31,11.62,13.08,2.6,4064.3,95.1,0.0,2457658.54167,dry
2016-09-27 02:00:00,27-9-2016,02:00,12.21,11.13,11.32,11.51,12.92,2.6,4060.5,93.1,0.0,2457658.58333,dry
2016-09-27 03:00:00,27-9-2016,03:00,11.86,11.03,10.99,11.22,12.81,2.6,4057.6,94.7,0.0,2457658.625,dry
2016-09-27 04:00:00,27-9-2016,04:00,11.19,10.49,10.05,10.3,12.63,2.6,4052.7,95.4,0.0,2457658.66667,dry
2016-09-27 05:00:00,27-9-2016,05:00,11.34,10.46,10.67,10.83,12.43,2.6,4049.5,94.3,0.0,2457658.70833,dry
2016-09-27 06:00:00,27-9-2016,06:00,12.1,10.58,11.31,11.28,12.38,2.6,4048.5,90.4,0.0,2457658.75,dry
2016-09-27 07:00:00,27-9-2016,07:00,12.96,11.13,12.25,12.03,12.4,2.6,4086.5,88.6,0.0,2457658.79167,dry
2016-09-27 08:00:00,27-9-2016,08:00,14.0,12.16,14.02,13.85,12.6,2.6,4280.6,88.7,0.0,2457658.83333,dry
2016-09-27 09:00:00,27-9-2016,09:00,14.78,12.88,15.74,15.92,12.98,2.6,4628.6,88.3,0.0,2457658.875,dry
2016-09-27 10:00:00,27-9-2016,10:00,14.97,13.24,14.76,14.87,13.42,0.0,257.8,89.0,0.0,2457658.91667,dry
2016-09-27 11:00:00,27-9-2016,11:00,15.68,14.15,16.74,17.14,13.79,0.0,712.1,90.6,0.0,2457658.95833,dry
2016-09-27 12:00:00,27-9-2016,12:00,16.72,15.11,17.88,17.68,14.27,0.0,1140.1,90.2,0.0,2457659.0,dry
2016-09-27 13:00:00,27-9-2016,13:00,17.94,15.07,18.05,18.02,14.76,0.0,1585.3,83.3,0.0,2457659.04167,dry
2016-09-27 14:00:00,27-9-2016,14:00,17.38,15.97,17.81,18.08,15.14,0.0,2024.8,91.4,0.0,2457659.08333,dry
2016-09-27 15:00:00,27-9-2016,15:00,17.93,14.71,19.64,19.59,15.61,0.0,2742.9,81.5,0.0,2457659.125,dry
2016-09-27 16:00:00,27-9-2016,16:00,17.33,11.77,17.46,17.98,15.97,0.0,3551.0,69.8,0.0,2457659.16667,dry
2016-09-27 17:00:00,27-9-2016,17:00,15.55,10.94,14.96,15.6,15.7,0.0,3821.5,74.0,0.0,2457659.20833,dry
2016-09-27 18:00:00,27-9-2016,18:00,14.86,10.62,13.96,14.36,15.13,0.0,3857.1,75.7,0.0,2457659.25,dry
2016-09-27 19:00:00,27-9-2016,19:00,14.92,10.45,13.86,14.04,14.66,0.0,3854.6,74.6,0.0,2457659.29167,dry
2016-09-27 20:00:00,27-9-2016,20:00,14.99,10.29,13.84,13.89,14.33,0.0,3851.6,73.5,0.0,2457659.33333,dry
2016-09-27 21:00:00,27-9-2016,21:00,14.73,11.01,13.37,13.62,14.12,0.0,3847.8,78.4,0.0,2457659.375,dry
2016-09-27 22:00:00,27-9-2016,22:00,15.37,10.43,14.23,13.9,13.99,0.0,3845.3,72.3,0.0,2457659.41667,dry
2016-09-27 23:00:00,27-9-2016,23:00,14.83,10.69,13.76,13.65,13.83,0.0,3841.8,76.2,0.0,2457659.45833,dry
2016-09-28 00:00:00,28-9-2016,00:00,14.68,10.63,13.45,13.39,13.68,0.0,3839.3,76.7,0.0,2457659.5,dry
2016-09-28 01:00:00,28-9-2016,01:00,13.96,10.31,12.08,12.09,13.44,0.0,3834.0,78.6,0.0,2457659.54167,dry
2016-09-28 02:00:00,28-9-2016,02:00,13.8,10.49,12.12,11.8,13.17,0.0,3828.4,80.4,0.0,2457659.58333,dry
2016-09-28 03:00:00,28-9-2016,03:00,13.73,10.56,11.99,11.53,12.96,0.0,3822.8,81.2,0.0,2457659.625,dry
2016-09-28 04:00:00,28-9-2016,04:00,13.3,10.47,11.22,11.2,12.82,0.0,3817.2,82.9,0.0,2457659.66667,dry
2016-09-28 05:00:00,28-9-2016,05:00,13.54,11.12,12.09,11.6,12.71,0.0,3811.8,85.2,0.0,2457659.70833,dry
2016-09-28 06:00:00,28-9-2016,06:00,13.31,11.13,12.05,11.7,12.66,0.0,3808.1,86.6,0.0,2457659.75,dry
2016-09-28 07:00:00,28-9-2016,07:00,14.19,11.47,13.59,12.86,12.67,0.0,3845.6,83.7,0.0,2457659.79167,dry
2016-09-28 08:00:00,28-9-2016,08:00,14.75,11.63,15.04,14.42,12.86,0.0,4073.1,81.5,0.0,2457659.83333,dry
2016-09-28 09:00:00,28-9-2016,09:00,15.55,11.79,18.14,17.69,13.23,0.0,4703.3,78.3,0.0,2457659.875,dry
2016-09-28 10:00:00,28-9-2016,10:00,17.4,12.95,23.95,24.75,13.83,0.0,1235.8,75.0,0.0,2457659.91667,dry
2016-09-28 11:00:00,28-9-2016,11:00,17.38,13.44,20.98,21.97,14.61,0.0,2360.8,77.7,0.0,2457659.95833,dry
2016-09-28 12:00:00,28-9-2016,12:00,17.9,14.52,19.88,20.56,15.14,0.0,3068.7,80.6,0.0,2457660.0,dry
2016-09-28 13:00:00,28-9-2016,13:00,19.38,15.49,20.15,20.46,15.46,0.0,3609.5,78.2,0.0,2457660.04167,dry
2016-09-28 14:00:00,28-9-2016,14:00,21.54,16.74,23.53,23.31,15.76,0.0,4274.8,74.1,0.0,2457660.08333,dry
2016-09-28 15:00:00,28-9-2016,15:00,22.73,17.27,24.97,25.97,16.84,0.0,5770.9,71.3,0.0,2457660.125,dry
2016-09-28 16:00:00,28-9-2016,16:00,22.35,17.45,24.21,23.65,17.26,0.0,6396.5,73.8,0.0,2457660.16667,dry
2016-09-28 17:00:00,28-9-2016,17:00,21.14,17.08,20.38,20.87,17.29,0.0,6838.0,77.6,0.0,2457660.20833,dry
2016-09-28 18:00:00,28-9-2016,18:00,20.54,16.93,19.07,19.14,17.05,0.0,6919.9,79.8,0.0,2457660.25,dry
2016-09-28 19:00:00,28-9-2016,19:00,20.05,16.75,18.62,18.19,16.73,0.0,6916.5,81.3,0.0,2457660.29167,dry
2016-09-28 20:00:00,28-9-2016,20:00,19.4,15.98,17.87,17.35,16.49,0.0,6912.3,80.6,0.0,2457660.33333,dry
2016-09-28 21:00:00,28-9-2016,21:00,19.28,15.12,17.8,17.08,16.24,0.0,6908.0,76.9,0.0,2457660.375,dry
2016-09-28 22:00:00,28-9-2016,22:00,18.58,14.59,16.89,16.27,16.01,0.0,6903.6,77.6,0.0,2457660.41667,dry
2016-09-28 23:00:00,28-9-2016,23:00,18.24,14.47,17.03,16.38,15.79,0.0,6899.4,78.7,0.0,2457660.45833,dry
2016-09-29 00:00:00,29-9-2016,00:00,18.33,14.27,17.66,16.88,15.64,0.0,6895.9,77.2,0.0,2457660.5,dry
2016-09-29 01:00:00,29-9-2016,01:00,17.02,14.87,16.07,15.97,15.6,0.0,6893.0,87.2,0.0,2457660.54167,dry
2016-09-29 02:00:00,29-9-2016,02:00,16.51,14.8,15.2,15.21,15.56,0.0,6888.6,89.6,0.0,2457660.58333,dry
2016-09-29 03:00:00,29-9-2016,03:00,16.61,14.3,14.9,15.01,15.45,0.2,6883.5,86.3,0.2,2457660.625,rain
2016-09-29 04:00:00,29-9-2016,04:00,15.75,13.01,13.79,14.1,15.3,0.4,6877.6,83.7,0.2,2457660.66667,rain
2016-09-29 05:00:00,29-9-2016,05:00,14.67,10.39,12.14,12.39,14.9,0.4,6871.3,75.5,0.0,2457660.70833,dry
2016-09-29 06:00:00,29-9-2016,06:00,13.48,8.89,11.22,11.28,14.31,0.4,6865.5,73.7,0.0,2457660.75,dry
2016-09-29 07:00:00,29-9-2016,07:00,13.68,9.15,12.13,11.58,13.86,0.4,6936.4,74.0,0.0,2457660.79167,dry
2016-09-29 08:00:00,29-9-2016,08:00,13.61,9.56,12.61,12.3,13.67,0.4,7178.5,76.5,0.0,2457660.83333,dry
2016-09-29 09:00:00,29-9-2016,09:00,14.7,9.9,17.4,16.24,13.65,0.4,7798.0,72.9,0.0,2457660.875,dry
2016-09-29 10:00:00,29-9-2016,10:00,15.25,9.31,18.96,19.04,13.96,0.0,1070.8,68.0,0.0,2457660.91667,dry
2016-09-29 11:00:00,29-9-2016,11:00,14.2,9.18,13.82,15.04,14.43,0.0,1941.4,71.7,0.0,2457660.95833,dry
2016-09-29 12:00:00,29-9-2016,12:00,15.78,8.47,19.52,22.62,14.82,0.0,3722.0,61.8,0.0,2457661.0,dry
2016-09-29 13:00:00,29-9-2016,13:00,15.36,8.14,17.94,22.11,15.49,0.0,5721.5,62.0,0.0,2457661.04167,dry
2016-09-29 14:00:00,29-9-2016,14:00,15.59,7.2,18.1,21.84,15.71,0.0,7201.9,57.3,0.0,2457661.08333,dry
2016-09-29 15:00:00,29-9-2016,15:00,15.49,7.48,18.96,21.32,15.77,0.0,8402.3,58.8,0.0,2457661.125,dry
2016-09-29 16:00:00,29-9-2016,16:00,15.09,7.6,18.17,18.56,15.66,0.0,9292.9,60.9,0.0,2457661.16667,dry
2016-09-29 17:00:00,29-9-2016,17:00,14.35,7.2,13.21,15.59,15.21,0.0,9834.2,62.1,0.0,2457661.20833,dry
2016-09-29 18:00:00,29-9-2016,18:00,12.31,7.55,10.22,11.53,14.51,0.0,9887.8,72.7,0.0,2457661.25,dry
2016-09-29 19:00:00,29-9-2016,19:00,12.78,7.77,10.87,11.56,13.84,0.0,9881.6,71.6,0.0,2457661.29167,dry
2016-09-29 20:00:00,29-9-2016,20:00,10.77,6.96,7.07,9.59,13.34,0.0,9871.8,77.3,0.0,2457661.33333,dry
2016-09-29 21:00:00,29-9-2016,21:00,11.55,6.83,8.38,9.61,12.88,0.0,9863.6,72.7,0.0,2457661.375,dry
2016-09-29 22:00:00,29-9-2016,22:00,12.01,7.49,10.16,10.38,12.52,0.0,9856.4,73.9,0.0,2457661.41667,dry
2016-09-29 23:00:00,29-9-2016,23:00,11.27,7.49,8.73,9.41,12.34,0.0,9849.7,77.5,0.0,2457661.45833,dry
2016-09-30 00:00:00,30-9-2016,00:00,9.9,7.54,7.43,8.78,12.07,0.0,9841.5,85.2,0.0,2457661.5,dry
2016-09-30 01:00:00,30-9-2016,01:00,10.5,7.6,8.68,9.22,11.89,0.0,9835.6,82.2,0.0,2457661.54167,dry
2016-09-30 02:00:00,30-9-2016,02:00,10.71,8.06,8.95,9.2,11.7,0.0,9829.2,83.7,0.0,2457661.58333,dry
2016-09-30 03:00:00,30-9-2016,03:00,9.95,7.92,7.81,8.19,11.51,0.0,9821.7,87.2,0.0,2457661.625,dry
2016-09-30 04:00:00,30-9-2016,04:00,10.22,7.89,9.19,9.23,11.31,0.0,9815.9,85.4,0.0,2457661.66667,dry
2016-09-30 05:00:00,30-9-2016,05:00,8.74,6.91,6.69,7.5,11.19,0.0,9808.7,88.3,0.0,2457661.70833,dry
2016-09-30 06:00:00,30-9-2016,06:00,8.82,7.14,6.56,7.21,10.92,0.0,9801.2,89.2,0.0,2457661.75,dry
2016-09-30 07:00:00,30-9-2016,07:00,9.03,7.41,7.94,7.63,10.71,0.0,9891.2,89.5,0.0,2457661.79167,dry
2016-09-30 08:00:00,30-9-2016,08:00,10.57,7.93,14.35,10.91,10.78,0.0,10410.4,83.7,0.0,2457661.83333,dry
2016-09-30 09:00:00,30-9-2016,09:00,12.19,8.35,17.51,15.34,11.25,0.0,11380.6,77.4,0.0,2457661.875,dry
2016-09-30 10:00:00,30-9-2016,10:00,14.01,8.09,20.94,21.54,12.05,0.0,1451.7,67.0,0.0,2457661.91667,dry
2016-09-30 11:00:00,30-9-2016,11:00,15.03,7.88,22.13,24.81,13.15,0.0,3272.3,62.3,0.0,2457661.95833,dry
2016-09-30 12:00:00,30-9-2016,12:00,15.97,7.42,24.25,27.65,14.4,0.0,5384.3,56.8,0.0,2457662.0,dry
2016-09-30 13:00:00,30-9-2016,13:00,13.07,8.27,17.67,21.56,15.38,0.0,6817.6,72.6,0.0,2457662.04167,dry
2016-09-30 14:00:00,30-9-2016,14:00,12.32,8.9,12.23,17.48,15.38,2.2,7448.4,79.6,2.2,2457662.08333,rain
2016-09-30 15:00:00,30-9-2016,15:00,14.46,8.18,16.73,19.09,15.42,2.2,8712.3,65.9,0.0,2457662.125,dry
2016-09-30 16:00:00,30-9-2016,16:00,13.1,9.14,15.83,16.81,15.26,2.2,9178.8,76.9,0.0,2457662.16667,dry
2016-09-30 17:00:00,30-9-2016,17:00,12.58,8.8,10.54,13.74,14.94,2.2,9564.6,77.7,0.0,2457662.20833,dry
2016-09-30 18:00:00,30-9-2016,18:00,11.44,8.56,9.04,11.53,14.37,2.2,9626.8,82.5,0.0,2457662.25,dry
2016-09-30 19:00:00,30-9-2016,19:00,10.4,8.47,8.22,10.44,13.65,2.2,9620.0,87.8,0.0,2457662.29167,dry
2016-09-30 20:00:00,30-9-2016,20:00,10.45,8.74,8.6,10.16,13.11,2.2,9613.6,89.2,0.0,2457662.33333,dry
2016-09-30 21:00:00,30-9-2016,21:00,9.83,8.45,8.1,9.72,12.71,2.2,9606.8,91.1,0.0,2457662.375,dry
2016-09-30 22:00:00,30-9-2016,22:00,9.11,8.08,7.2,9.05,12.41,2.2,9600.4,93.2,0.0,2457662.41667,dry
2016-09-30 23:00:00,30-9-2016,23:00,9.13,8.28,7.26,8.89,12.11,2.2,9594.1,94.4,0.0,2457662.45833,dry
2016-10-01 00:00:00,1-10-2016,00:00,8.06,7.17,5.19,7.62,11.79,2.2,9586.4,94.1,0.0,2457662.5,dry
2016-10-01 01:00:00,1-10-2016,01:00,6.62,6.15,3.3,6.58,11.37,2.2,9578.2,96.8,0.0,2457662.54167,dry
2016-10-01 02:00:00,1-10-2016,02:00,6.25,6.0,3.75,6.3,10.92,2.2,9570.3,98.3,0.0,2457662.58333,dry
2016-10-01 03:00:00,1-10-2016,03:00,6.11,6.02,4.82,6.49,10.6,2.2,9563.9,99.3,0.0,2457662.625,dry
2016-10-01 04:00:00,1-10-2016,04:00,5.79,5.72,5.36,6.93,10.38,2.2,9559.1,99.5,0.0,2457662.66667,dry
2016-10-01 05:00:00,1-10-2016,05:00,6.07,6.02,5.27,7.08,10.33,2.2,9556.5,99.6,0.0,2457662.70833,dry
2016-10-01 06:00:00,1-10-2016,06:00,5.96,5.95,5.85,7.16,10.25,2.2,9553.1,99.9,0.0,2457662.75,dry
2016-10-01 07:00:00,1-10-2016,07:00,6.09,6.08,6.47,7.87,10.21,2.2,9571.9,99.9,0.0,2457662.79167,dry
2016-10-01 08:00:00,1-10-2016,08:00,6.37,6.36,8.44,9.97,10.36,2.2,9820.5,99.9,0.0,2457662.83333,dry
2016-10-01 09:00:00,1-10-2016,09:00,7.29,7.28,10.1,12.04,10.77,2.2,10266.7,99.9,0.0,2457662.875,dry
2016-10-01 10:00:00,1-10-2016,10:00,8.76,8.75,12.28,14.85,11.6,0.0,869.3,100.0,0.0,2457662.91667,dry
2016-10-01 11:00:00,1-10-2016,11:00,10.36,10.35,17.68,20.7,12.33,0.0,1986.2,99.9,0.0,2457662.95833,dry
2016-10-01 12:00:00,1-10-2016,12:00,11.81,10.1,15.85,18.5,13.24,0.0,3157.1,89.3,0.0,2457663.0,dry
2016-10-01 13:00:00,1-10-2016,13:00,12.85,10.25,15.84,18.37,13.78,0.0,4144.3,84.2,0.0,2457663.04167,dry
2016-10-01 14:00:00,1-10-2016,14:00,13.44,10.08,15.06,17.0,13.92,0.0,4713.8,80.1,0.0,2457663.08333,dry
2016-10-01 15:00:00,1-10-2016,15:00,10.28,8.78,10.06,13.62,13.81,1.0,5051.0,90.4,1.0,2457663.125,rain
2016-10-01 16:00:00,1-10-2016,16:00,10.37,9.62,10.05,12.24,13.22,6.0,5095.5,95.1,5.0,2457663.16667,rain
2016-10-01 17:00:00,1-10-2016,17:00,10.3,9.5,9.78,11.22,12.64,11.6,5124.6,94.8,5.6,2457663.20833,rain
2016-10-01 18:00:00,1-10-2016,18:00,10.44,9.66,9.48,10.88,12.29,13.2,5142.6,94.9,1.6,2457663.25,rain
2016-10-01 19:00:00,1-10-2016,19:00,9.88,8.59,8.34,9.56,12.03,13.2,5140.3,91.7,0.0,2457663.29167,dry
2016-10-01 20:00:00,1-10-2016,20:00,9.31,8.73,7.78,8.53,11.6,13.2,5135.0,96.2,0.0,2457663.33333,dry
2016-10-01 21:00:00,1-10-2016,21:00,8.96,8.43,7.67,8.15,11.2,13.2,5129.2,96.5,0.0,2457663.375,dry
2016-10-01 22:00:00,1-10-2016,22:00,8.68,8.11,7.34,7.68,10.86,13.2,5123.2,96.2,0.0,2457663.41667,dry
2016-10-01 23:00:00,1-10-2016,23:00,8.49,7.93,6.96,7.29,10.54,13.2,5117.1,96.3,0.0,2457663.45833,dry
2016-10-02 00:00:00,2-10-2016,00:00,8.4,7.86,6.91,7.09,10.27,13.2,5110.1,96.4,0.0,2457663.5,dry
2016-10-02 01:00:00,2-10-2016,01:00,8.66,7.96,7.22,7.25,10.07,13.2,5103.9,95.3,0.0,2457663.54167,dry
2016-10-02 02:00:00,2-10-2016,02:00,8.58,7.86,7.14,7.17,9.91,13.2,5097.0,95.3,0.0,2457663.58333,dry
2016-10-02 03:00:00,2-10-2016,03:00,8.06,7.38,6.54,6.68,9.75,13.2,5090.0,95.5,0.0,2457663.625,dry
2016-10-02 04:00:00,2-10-2016,04:00,8.48,7.68,6.94,6.84,9.57,13.2,5083.5,94.7,0.0,2457663.66667,dry
2016-10-02 05:00:00,2-10-2016,05:00,8.08,7.44,6.54,6.57,9.45,13.2,5076.5,95.7,0.0,2457663.70833,dry
2016-10-02 06:00:00,2-10-2016,06:00,7.84,7.29,6.23,6.3,9.3,13.4,5069.4,96.3,0.2,2457663.75,rain
2016-10-02 07:00:00,2-10-2016,07:00,8.34,7.61,7.97,6.73,9.17,13.4,5128.0,95.1,0.0,2457663.79167,dry
2016-10-02 08:00:00,2-10-2016,08:00,9.26,7.99,12.2,8.23,9.22,13.4,5588.2,91.8,0.0,2457663.83333,dry
2016-10-02 09:00:00,2-10-2016,09:00,10.62,8.82,14.82,10.9,9.84,13.4,6376.0,88.6,0.0,2457663.875,dry
2016-10-02 10:00:00,2-10-2016,10:00,11.92,9.29,17.07,18.19,10.73,0.0,1405.6,84.0,0.0,2457663.91667,dry
2016-10-02 11:00:00,2-10-2016,11:00,12.64,8.65,17.04,20.24,11.97,0.0,3145.8,76.7,0.0,2457663.95833,dry
2016-10-02 12:00:00,2-10-2016,12:00,13.47,8.17,20.41,22.74,13.1,0.0,4816.2,70.3,0.0,2457664.0,dry
2016-10-02 13:00:00,2-10-2016,13:00,13.61,8.23,18.84,22.18,14.17,0.0,6682.5,69.9,0.0,2457664.04167,dry
2016-10-02 14:00:00,2-10-2016,14:00,14.37,8.18,22.5,24.88,14.69,0.0,8089.2,66.3,0.0,2457664.08333,dry
2016-10-02 15:00:00,2-10-2016,15:00,13.54,6.77,14.82,19.14,15.32,0.0,9325.4,63.6,0.0,2457664.125,dry
2016-10-02 16:00:00,2-10-2016,16:00,13.99,7.25,20.03,19.86,15.03,0.0,10104.1,63.8,0.0,2457664.16667,dry
2016-10-02 17:00:00,2-10-2016,17:00,12.87,7.59,11.5,14.68,14.76,0.0,10600.8,70.3,0.0,2457664.20833,dry
2016-10-02 18:00:00,2-10-2016,18:00,10.79,7.4,7.51,11.25,13.86,0.0,10680.8,79.6,0.0,2457664.25,dry
2016-10-02 19:00:00,2-10-2016,19:00,9.42,7.13,6.24,9.47,12.95,0.0,10671.7,85.6,0.0,2457664.29167,dry
2016-10-02 20:00:00,2-10-2016,20:00,8.26,6.52,2.78,7.77,12.2,0.0,10662.3,88.8,0.0,2457664.33333,dry
2016-10-02 21:00:00,2-10-2016,21:00,6.79,5.94,2.47,6.81,11.51,0.0,10653.4,94.4,0.0,2457664.375,dry
2016-10-02 22:00:00,2-10-2016,22:00,6.17,5.82,1.99,6.04,10.91,0.0,10645.1,97.6,0.0,2457664.41667,dry
2016-10-02 23:00:00,2-10-2016,23:00,5.46,5.2,1.44,5.47,10.4,0.0,10637.1,98.2,0.0,2457664.45833,dry
2016-10-03 00:00:00,3-10-2016,00:00,5.08,4.83,1.37,4.97,9.96,0.0,10629.2,98.3,0.0,2457664.5,dry
2016-10-03 01:00:00,3-10-2016,01:00,4.63,4.37,0.82,4.54,9.57,0.0,10621.3,98.2,0.0,2457664.54167,dry
2016-10-03 02:00:00,3-10-2016,02:00,4.23,4.07,0.6,4.14,9.2,0.0,10613.7,98.9,0.0,2457664.58333,dry
